text,summary
"Sa ilalim ng mga panukala upang makatipid ng £ 250,000 sa isang taon, ang museo ay magsasara din ng dalawang araw sa isang linggo sa panahon ng taglamig. Sinabi ni Chief Executive Andrew Lovett na ang bilang ng mga bisita ay bumaba ng halos 40,000 kumpara sa inaasahan niya ngayong taon. ""Ang pagiging higit sa lahat sa pagpopondo sa sarili kailangan naming kumita ng halos lahat ng kailangan namin upang tumakbo, kaya ang anumang pagbagsak sa mga taong bumibisita ay may malaking epekto,"" sabi niya. ""Alam namin na ang mga tao ay gumagastos ng mas kaunti sa aming site, ang pagtaas ng mga gastos sa gasolina ay may epekto at pagkatapos ay nagkaroon kami ng isang kakila-kilabot na tag-init. "" Napakalaki ng ating mga pagkalugi at hindi na natin ito maaaring balewalain."" 'Imposibleng sitwasyon' Mula sa susunod na taon ang museo ay mawawalan din ng £ 70,000 sa isang taon na grant mula sa Dudley Council. Nagpasya ang konseho na bawiin ang pondo noong Marso dahil kailangan nitong makatipid ng £ 13m mula sa sarili nitong badyet. Sinabi ni Mr. Lovett: ""Hindi ko sinisisi ang lokal na awtoridad sa lahat. "" Hindi ako magkakaroon ng masamang salita laban sa kanila dahil tulad ng maraming mga lokal na awtoridad sa itaas at pababa sa bansa sila ay nasa imposibleng sitwasyon at kailangang gumawa ng mahirap na mga pagpipilian. "" Ang museo, na nagkakahalaga ng humigit-kumulang na £ 3.3m sa isang taon upang patakbuhin, ay kasalukuyang nagtatrabaho ng 239 katao. Sinabi nito na ang parehong kaswal at kontratang kawani ay maaapektuhan ng pagbawas ng trabaho. Sa ilalim ng mga plano, sarado ito tuwing Lunes at Martes mula Nobyembre 1 hanggang Abril. Sinabi ng museo na kasalukuyang kumunsulta ito sa mga manggagawa tungkol sa mga plano.",Sinabi ng Black Country Living Museum na plano nitong i-cut ang hanggang 70 trabaho dahil sa pagbagsak ng bilang ng mga bisita.
"Isang kumpanya ng interes ng komunidad na hinirang ng konseho ng lungsod noong Marso ang nagpapatakbo ng parada at ticketed festival. Ang parada ay nagsimula sa 11:00 BST mula sa Madeira Drive at tumatagal sa King's Road, West Street at North Street bago maglakbay sa A23 patungong Preston Park. Sinabi ng Sussex Police na 28,000 tiket ang naibenta na may pagkaantala ng hanggang dalawang oras para makapasok sa parke. Si Jason Simons, 42, mula sa London, na nakasuot ng isang pares ng mataas na takong at skimpy shorts, ay nagsabi: ""Ang pagmamataas sa Brighton ay palaging naglalagay ng isang magandang palabas. "" Lahat ay nakukuha sa diwa nito, at mayroon itong isang bagay para sa lahat. Gustung-gusto ko ito."" Alexandra Burke, ang Freemasons at Fatboy Slim ay headline ng festival sa parke. Ang kaganapan ay libre hanggang 2010, ngunit ang mga kaganapan sa Pride ay puno ng mga problema sa pera at mga reklamo tungkol sa sobrang dami ng tao at basura. Inilarawan ni Trevor Edwards, ang direktor ng Pride Brighton and Hove, ang kaganapan bilang ""highlight sa kalendaryo ng kultura ng lungsod para sa mga residente ng LGBT, kaibigan at bisita"". Isang lalaki ang dinala sa ospital ""matapos sumayaw sa labas ng bintana"", sabi ng Sussex Police. 'Rebuild bridges' Sinabi ng drag entertainer na si Stephen Richards, na gumaganap bilang Lola Lasagne, na ang Brighton and Hove Pride ngayong taon ay babalik sa mga ugat nito. ""Ang pagmamataas ay isang pagdiriwang ng lahat ng mayroon kami dito,"" sabi niya. Ang festival ay karaniwang gaganapin sa Agosto ngunit naantala sa taong ito upang maiwasan ang isang sagupaan sa London Olympics. ""Ang Pride ay isang mahusay na showcase para sa lungsod at isa sa pinakamalaking kaganapan sa kalendaryo,"" sabi ni Sussex Police Chief Supt Graham Bartlett. ""Ito ay magiging negosyo tulad ng dati sa sentro ng lungsod, bagaman inaasahan namin ang ilang pansamantalang pagkagambala sa trapiko."" Nagbabala ang pulisya na ang sinumang magdaraos ng mga hindi lisensyadong kaganapan, kabilang ang sa dalampasigan, ay maaaring maharap sa pag-uusig.",Libu-libong bisita ang nagtipon sa Brighton and Hove para sa ika-20 Pride festival ng lungsod.
"May, co-presenter ni Clarkson sa BBC motoring show, iminungkahi ang mga nagpadala ng online na pang-aabuso ""gawin ang mundo ng isang mas malaking pabor sa pamamagitan ng pagpapakamatay"". ""Malinaw na hindi ko talaga nais na magpakamatay ang mga tao ngunit, talagang, ayaw namin silang maging mga tagahanga,"" dagdag ni May. Umalis si Perkins sa Twitter nang mas maaga sa linggong ito, kasunod ng mga mapang-abusong tweet. ""Ako ay off Twitter para sa isang bit,"" siya tweeted sa Martes, pag-sign off: ""Pag-ibig at kapayapaan."" Ang nagtatanghal, na nagho-host ng The Great British Bake Off ng BBC One, ay nag-tweet na ang ilan sa mga banta na natanggap niya ay may kasamang isang tao na ""iminungkahi na gusto nilang makita akong masunog hanggang sa mamatay"", habang ang kanyang timeline ""ay puno ng mga lalaki na nagnanais na mamatay ako"". Inilarawan niya ang mungkahi na kinukuha niya ang trabaho sa Top Gear bilang isang ""lubos na gawa-gawa na kuwento"". Si Clarkson ay ibinaba ng BBC noong Marso matapos ang isang ""fracas"" kung saan sinuntok niya ang producer na si Oisin Tymon. Si Perkins ay kabilang sa ilang mga pangalan na pinag-iisipan bilang posibleng kapalit ni Clarkson. Noong nakaraang linggo ay inihayag siya bilang paborito ng mga bookmaker na palitan si Clarkson. Sinabi ng mga bookmaker na si Coral na siya ang nangunguna para sa trabaho, na sinundan ni Dermot O'Leary at pagkatapos ay si Jodie Kidd. Si Perkins ay nangunguna sa ilang iba pang mga palabas sa TV, kabilang ang mga programa sa paglalakbay at ang Edinburgh Festival sa BBC Two at isang Sky Atlantic Game of Thrones live na talakayan spin-off na tinatawag na Thronecast. Si May ay kasalukuyang naghahanda na maglibot sa isang Top Gear spin-off sa paligid ng UK kasama si Clarkson at kapwa co-host na si Richard Hammond. Wala pang karagdagang anunsyo kung siya at si Hammond ay magpapatuloy sa harap ng palabas sa BBC kasunod ng pag-alis ni Clarkson.",Kinondena ng presenter na si James May ang mga nagpadala ng mga banta ng kamatayan kay Sue Perkins dahil sa mga ulat na pinapalitan niya si Jeremy Clarkson sa Top Gear.
"Ang 13 ft-high (4 metro) na memorial sa Paragon Street ay malapit sa maritime museum ng lungsod. Pinarangalan nito ang mga buhay na nawala sa dagat sa kapayapaan at digmaan at kinomisyon ng Merchant Navy Association. Sinabi ni Konsehal Stephen Brady, pinuno ng Hull City Council, na ang £ 30,000 memorial ay ""isang bagay na sa palagay ko ay dapat na matagal nang mayroon ang lungsod"". Ito ay isang ""paalala ng mga sakripisyo at kontribusyon na ginawa sa lungsod ng Merchant Navy"", dagdag niya. Sinabi ni Eddie Piercy, chairman ng Hull Independent Merchant Navy Association, na ang kontribusyon ng mga seaman sa ""kayamanan, kultura at pamana ng Hull ay naging instrumento sa pagbibigay sa lungsod ng sarili nitong natatanging independiyenteng katangian."" Ipinagkaloob ni Haring George V ang titulong Merchant Navy sa industriya ng pagpapadala ng UK pagkatapos ng Unang Digmaang Pandaigdig upang kilalanin ang kontribusyon ng mga seaman sa labanan. Ang merchant fleet ng UK ay ang pinakamalaking fleet sa mundo sa panahon ng Unang at Ikalawang Digmaang Pandaigdig.","Isang alaala sa mga seaman ng Merchant Navy sa hugis ng busog ng barko, ay inihayag sa Hull."
"Ang mga miyembro ng unyon ng Rail, Maritime and Transport (RMT) at Transport Salaried Staffs Association (TSSA) ay mag-walk out mula 18:00 GMT sa 8 Enero. Gayunpaman, ang mga plano para sa isang pag-walkout ng mga driver ng RMT sa Central Line sa Bisperas ng Pasko ay nasuspinde na ngayon. Sinabi ng mga unyon na ang pang-aabuso sa mga kawani ay nadagdagan mula nang bawasan ang mga antas ng kawani at magsara ang mga opisina ng tiket. Sinabi ng pangkalahatang kalihim ng RMT na si Mick Cash na ang pagtatrabaho sa Tube ay naging ""kakila-kilabot"" dahil sa ""nakakalason na epekto ng programa ng pagbawas ng trabaho"". ""Sa patuloy na sobrang dami ng tao sa mga istasyon at platform, ito ay isang bagay lamang ng oras bago magkaroon ng isang malaking trahedya kung hindi tayo kumilos nang mapagpasya,"" sabi niya. Sinabi ni Manuel Cortes, ang pangkalahatang kalihim ng TSSA, na ang mga manggagawa ay ""pagod na sa pagiging scapegoat para sa mga pagkabigo ng mga pasahero"". Ang isang kamakailang pagsusuri na kinomisyon ni London Mayor Sadiq Khan ay natagpuan na ang pagsasara ng opisina ay nagdulot ng ""makabuluhang mga isyu"" para sa mga pasahero ngunit sinabi na hindi sila dapat muling buksan. Sinabi ni Steve Griffiths, chief operating officer para sa London Underground, na ""nakikipagtulungan ito sa mga unyon"" at ang karagdagang mga kawani ay ginagamit ""upang magbigay ng mas mahusay na serbisyo para sa aming mga customer"". Ang planong walkout sa Central Line ay inorganisa ng RMT dahil sa ""labis na malupit"" na pagtanggal sa isang driver dahil sa matinding maling pag-uugali matapos itong pumasa sa pulang signal. Sinabi ni Peter McNaught, operations director para sa Central Line, na ang driver ay ""potensyal na ilagay sa panganib ang kaligtasan ng iba"" at isang ""ganap at patas na proseso ng pagdidisiplina"" ay isinasagawa.",Libu-libong manggagawa sa Tube ang magsasagawa ng 24 na oras na welga dahil sa pagsasara ng mga trabaho at ticket office.
"Inilabas ng Middlesbrough Council ang multa na nagsasabing si TJ Hughes ay hindi isang ""mahalagang"" retailer at dapat na sarado. Ngunit sinabi ng kumpanya na ang tindahan nito ay ""may karapatang manatiling bukas"" dahil nagbebenta ito ng pagkain, hardware at mga suplay sa paghahardin. Isinara ni TJ Hughes ang tindahan ng Middlesbrough ""kusang-loob"". Ang konseho ay nakipag-ugnay para sa komento. Sinabi ng kumpanya na pinayagan ng ilang lokal na awtoridad ang mga lokal na sangay na manatiling bukas ngunit ang iba, tulad ng Middlesbrough, ay hinamon ito. Sinabi ng Chief Operating Officer na si Jason Harmer: ""Seryoso si TJ Hughes sa kalusugan ng publiko. Lagi rin tayong nagsusumikap na kumilos sa loob ng mga limitasyon ng batas. ""Kusang-loob naming isinara ang ilan sa aming mga tindahan sa isang site sa pamamagitan ng site na batayan ngunit ang TJ Hughes ay may responsibilidad sa mga kawani nito at iba pa na magpatuloy sa pangangalakal nang ligtas. "" Samakatuwid, layunin nitong hamunin ang mga posisyon ng mga lokal na awtoridad. Ito ay ganap na walang katuturan na ang mga tindahan ng TJ Hughes ay hiniling na magsara kapag ang iba pang mga katulad na halo-halong tindahan ng tingi ay nananatiling bukas sa buong bansa. "" Nauna nang sinabi ng konseho na ang rate ng impeksyon ng bayan ay ""nakakaalarma na mataas"" at kumikilos ito upang maprotektahan ang kalusugan ng publiko. Sa pitong araw hanggang Nobyembre 15, iniulat ng Middlesbrough ang 622 kaso, na may rate ng impeksyon na 441.2 bawat 100,000 ng populasyon, ayon sa mga numero. Sa ilalim ng kasalukuyang mga paghihigpit, ang mga mahahalagang tingian lamang tulad ng mga tindahan ng pagkain, supermarket, parmasya, tindahan ng hardware at mga lisensya ay dapat na bukas, kasama ang iba pang pinahihintulutang tingian tulad ng mga sentro ng hardin. Ang mga hindi mahahalagang tingi, tulad ng mga tindahan ng damit, elektrikal at kagamitan sa bahay ay dapat isara maliban sa pag-click-and-collect. Sundin ang BBC North East at Cumbria sa Twitter, Facebook at Instagram. Ipadala ang iyong mga ideya sa kuwento sa northeastandcumbria@bbc.co.uk.","Ang department store na si TJ Hughes ay ""legal na hinahamon"" ang isang konseho na pinagmulta ito ng £ 17,000 para sa pagbubukas sa panahon ng lockdown ng coronavirus."
"Ang Northern Ireland Composite Economic Index (NICEI) na sumasaklaw sa panahon ng Oktubre - Disyembre 2012 ay tinatantya na ang aktibidad ng ekonomiya ay tumaas ng 0.4%. Ang index ay tumaas sa tatlo sa huling apat na quarter na may taunang pagtaas ng 0.3% sa buong taon. Bumalik na sa 2004 level na ang ekonomiya. Ito ay nagpapahiwatig ng isang mahinang pagbawi kasunod ng isang napakalalim na pag-urong. Ito ang pangalawang hanay ng mga resulta mula sa index, na siyang opisyal na sukatan ng pangkalahatang pagganap ng ekonomiya ng rehiyon.",Ang ekonomiya ng Northern Ireland ay lumago nang bahagya sa huling tatlong buwan ng 2012 ayon sa mga resulta mula sa isang bagong survey na inilathala noong Miyerkules.
"Si Carr, na gumaganap bilang forensic examiner na si Clarissa Mullery, ay kasama ang kanyang personal assistant nang mangyari ang pagsalakay malapit sa istasyon ng Euston sa London. Isang lalaki ang nakakulong sa ilalim ng Mental Health Act, ayon sa pulisya. ""Salamat sa lahat ng nagpadala ng kanilang pagmamahal at mabuting hangarin kasunod ng pananaksak noong nakaraang linggo,"" sabi ni Carr. ""Upang tiyakin lamang sa iyo na habang ito ay napaka-nakakatakot sa oras na iyon, lumabas ako mula rito nang medyo walang pinsala at umuwi pa ako mamaya nang gabing iyon. "" Inaabangan ang panahon na bumalik sa paggawa ng pelikula sa Silent Witness sa susunod na linggo kung saan salamat na ang lahat ng karahasan ay pekeng! "" Ang 45-taong-gulang, na gumagamit ng wheelchair, ay nagtamo ng maliliit na sugat. Dinala ang dalawang babae sa ospital at kalaunan ay pinalabas. Nag-tweet din siya: ""Gusto kong magpasalamat sa mga kamangha-manghang paramedics, ambulance crew at A&E staff #SaveTheNHS."" Nangyari ang insidente noong ika-10 ng Agosto. Sinabi ng isang tagapagsalita ng Scotland Yard: ""Isang lalaki - na may edad na 20 - ang naaresto sa pinangyarihan sa hinala ng GBH. "" Dinala siya sa kustodiya sa isang istasyon ng pulisya sa hilagang London. Kasunod nito ay ikinulong siya sa ilalim ng Mental Health Act."" Si Carr, na isa ring komedyante na ang kamakailang trabaho ay kinabibilangan ng Assisted Suicide: The Musical, ay gumagamit ng wheelchair mula noong siya ay pitong taong gulang. Dalawang araw matapos ang pag-atake, inilarawan ng kanyang Silent Witness co-star na si Emilia Fox si Carr sa Twitter bilang ""isa sa mga pinaka-kahanga-hangang kababaihan na buhay, salamat sa Diyos!"". Sumagot si Carr sa pamamagitan ng pasasalamat kay Fox para sa ""lahat ng pag-ibig ngayon at palagi"". Sundin kami sa Facebook, sa Twitter @BBCNewsEnts, o sa Instagram sa bbcnewsents. Kung mayroon kang isang mungkahi sa kuwento, mag-email entertainment.news@bbc.co.uk.","Sinabi ng aktres ng Silent Witness na si Liz Carr na ang pag-atake ng isang lalaki na may gunting ay ""napakatakot"" ngunit siya ay ""medyo walang pinsala""."
"Sinabi niya na ang karagdagang mga kawani, kabilang ang isang espesyalista sa trauma surgeon, ay narekrut upang harapin ang mga kaswalti. Bawat taon, humigit-kumulang 40,000 mga bisita mula sa iba't ibang panig ng mundo ang bumibisita sa isla sa panahon ng pagdiriwang ng dalawang linggo. Idinagdag ni Mr. Quayle: ""Inaasahan naming gumastos sa pagitan ng £ 200,000 at £ 300,000 upang pondohan ang dagdag na mga serbisyo sa panahon ng panahon."" Tuwing Hunyo ang Noble's Hospital sa Braddan ay nakakakita ng rurok sa bilang ng mga taong nangangailangan ng paggamot para sa mga basag na buto. ""Ang mga numero ay nag-iiba sa bawat taon ngunit nagdala kami ng isang espesyalista sa trauma surgeon sa loob ng dalawang linggo,"" patuloy ni Mr. Quayle. ""Nagrekrut din kami ng apat na bihasang rehistradong nars para sa Aksidente at Emergency. Ang ilang mga taon ay medyo tahimik at ang iba ay labis na abala."" ""Malaking tagahanga"" Sa mga nakaraang taon, ang TT ay tinatayang nag-ambag ng £ 19m sa ekonomiya ng isla, na may £ 3.5m na patungo sa exchequer. Sa anumang araw ang bilang ng mga turista na bumibisita sa Isle of Man sa panahon ng festival dalawang linggo ay maaaring maging 25,000. ""Ito ay isang mahusay na bagay para sa isla at ako mismo ay isang malaking tagahanga ngunit kailangan nating mapagtanto na ito ay may gastos,"" patuloy ni Mr. Quayle. ""Sa totoo lang, maganda ang ginagawa ng ospital, wala akong naririnig kundi papuri.""","Ang bayarin sa ospital para sa TT festival ay inaasahang tatakbo sa ""daan-daang libong pounds"", kinumpirma ng Ministro ng Kalusugan ng Manx na si Howard Quayle."
"Itinayo noong 1797, ang Ditherington Flax Mill ay ang unang gusali na naka-frame na bakal sa mundo at naiwan nang higit sa 20 taon. Tinalakay ang mga plano upang paunlarin ang site na pag-aari ng English Heritage upang magbigay ng mga oportunidad sa trabaho, pabahay, panlipunan at libangan. Ang mga plano ay ipapakita sa Flax Mill sa Biyernes at Sabado. Ang mga aplikasyon sa pagpaplano at nakalistang gusali ay nakatakdang isumite sa Hulyo at inaasahan na ang pondo ay makukuha sa oras upang payagan ang trabaho na magsimula sa susunod na taon. Disenyo ng skyscraper Ang iba't ibang posibleng mapagkukunan ng pagpopondo ay ginalugad para sa pag-unlad, kabilang ang Heritage Lottery Funding. Ang Ditherington Flax Mill ay ginamit upang iproseso ang flax sa loob ng 100 taon bago na-convert sa isang maltings. Ang gilingan ay itinayo sa paligid ng isang bakal na frame sa isang pamamaraan na inangkop sa muling pagtatayo ng Chicago noong huling bahagi ng ika-19 na siglo at para sa mga skyscraper tulad ng Empire State Building ng New York. Ang English Heritage at mga arkitekto na si Feilden Clegg Bradley Studios ay nagtutulungan sa suporta mula sa Shropshire Council, English Heritage, Advantage West Midlands at ang Homes and Communities Agency.",Ang pinakabagong mga disenyo para sa hinaharap ng isang makasaysayang site ng gilingan ng Shropshire ay ipinakita sa publiko.
"David CornockParliamentary correspondent, Wales Ang bilang ng mga Welsh MP ay bababa mula 40 hanggang 29 sa susunod na pangkalahatang halalan bilang bahagi ng isang hakbang upang mabawasan ang bilang ng mga MP sa buong UK mula 650 hanggang 600. Ang mga pagbabago ay ginagawa bilang resulta ng mga patakaran na nangangailangan ng malawak na pantay na bilang ng mga botante sa bawat nasasakupan. Ang mga nasasakupan ng Welsh ay kasalukuyang may mas kaunting mga botante kaysa sa mga Ingles. Ang mga pagbabago na magpapababa sa bilang ng mga Welsh MP mula 40 hanggang 30 ay hinarang ng Liberal Democrats sa panahon ng koalisyon ng gobyerno matapos ang isang sigaw mula sa mga Labour MP. Tumayo para sa isang pag-ulit ng hilera na iyon. Ang binagong mga panukala ngayon ay batay sa mga bagong numero sa rehistro ng eleksyon. Ang average na bilang ng mga botante sa bawat nasasakupan, ayon sa Office for National Statistics, ay 54,300 sa Wales, 66,700 sa Scotland, 68,200 sa Northern Ireland at 70,100 sa England. Sinabi ng Boundary Commission para sa Wales na ilalathala nito ang ""mga paunang panukala"" para sa mga nasasakupan ng Welsh sa huling bahagi ng taong ito, na susundan ng isang panahon ng konsultasyon. Ang bagong mapa ay iguhit na may layuning matiyak na ang bawat upuan ay may 71,031 at 78,507 na mga botante. Ang average na sukat ng mga botante sa bawat nasasakupan sa buong UK ay 74,769, na may mga botante ng bawat nasasakupan na kailangang nasa loob ng 5% nito - nangangahulugang ang bawat isa ay dapat magkaroon ng 71,031 at 78,507 na botante. Sa ilalim ng mga panukala, ang England ay mawawalan ng 32 MP, Northern Ireland isa at Scotland anim upang lumikha ng isang mas maliit na House of Commons.",Ang Wales ay mawawalan ng higit sa isang-kapat ng mga MP nito sa ilalim ng pagsusuri ng mga nasasakupan ng parlyamento.
"Si Ruth Taylor, 74, mula sa Fleur-de-Lis, ay namatay matapos siyang mabangga ng isang kotse sa Pen-y-Bryn Terrace, Pontllanfraith, Caerphilly county, noong Nobyembre 9. Inilarawan siya ng kanyang pamilya bilang ""ang pinaka-mapagmahal, tapat at mapagbigay na ina, yaya, asawa, kapatid na babae at kaibigan na posibleng magkaroon"". Dagdag pa niya, ""Patuloy siyang magiging bahagi ng ating lahat sa natitirang bahagi ng ating mga araw."" Ang pag-crash sa 08:25 GMT noong Lunes ay kinasasangkutan ng isang asul na Toyota Yaris. Umapela ang pulisya ng Gwent para sa dash-cam footage mula sa mga motorista na nasa lugar.",Nagbigay ng parangal ang isang babae na namatay sa isang aksidente sa kotse.
"Ni Caroline LowbridgeBBC News Si Naomi Watson ay lumakad sa Mam Tor upang kumuha ng mga larawan sa Bisperas ng Pasko, habang si Jake Albon ay nagpunta roon upang mag-propose sa kanyang kasintahan na si Chantal Percival. Mabilis na nagsimulang mag-snap si Naomi nang makita niyang lumuhod si Jake. Napagtanto lamang ng mag-asawa, mula sa Derby, na umiiral ang mga larawan nang mag-post si Naomi sa Facebook sa pagsisikap na makilala ang mga ito. Sinabi ni Jake, 28, na ""hindi totoo"" na matuklasan ang mga larawan, matapos siyang i-tag ng isa sa kanyang mga kaibigan sa Facebook post upang batiin. ""Nakakatuwang isipin na may nag-aagawan sa kanya. Ito ay isang mahusay na paraan upang tapusin ang isang kakaibang taon, ""sabi niya. ""Gumugol kami ng mas maraming oras kaysa dati nang magkasama sa taong ito, sa trabaho at sa bahay, at hindi kapani-paniwala na kasama ko si Chan sa daan. Hindi ko talaga alam kung ano ang gagawin ko kung wala siya."" Dalawa't kalahating taon nang magkasama ang mag-asawa. Nagkakilala sila sa trabaho dahil pareho silang guro sa iisang paaralan. Sinabi ni Chantal, 35, na ang panukala ay isang ""kumpletong sorpresa"". ""Malamig ang panahon at dinala ako ni Jake sa Mam Tor dahil mahilig akong maglakad,"" sabi niya. ""Sa kabila ng pagiging kasama ni Jake sa buong oras sa buong lockdown at mahirap na taon na naranasan namin, sinabi ko pa rin na oo at napakasaya ko na ginawa ko."" Nagawa ni Jake na kunan ng video ang proposal sa pamamagitan ng pagpapanggap na kumukuha siya ng selfie gamit ang kanyang mobile phone. ""Nagawa niyang linlangin ako sa pagsasabing ito ay isang larawan, pagkatapos ay napagtanto ko na ginawa niya ang video,"" sabi ni Chantal. Plano ng mag-asawa na magpakasal sa 2022, at umaasa na matatapos na ang coronavirus pandemic sa oras na iyon. Sundin ang BBC East Midlands sa Facebook, Twitter, o Instagram. Ipadala ang iyong mga ideya sa kuwento sa eastmidsnews@bbc.co.uk.",Ang isang panukala sa kasal sa isang lugar ng kagandahan sa Peak District ay nakunan nang hindi sinasadya nang makita ng isang matalas na litratista ang espesyal na sandali.
"Ang Technology and Logistics Center ang magiging unang pangunahing negosyo na magbubukas sa Oldlands Farm Business Park sa hilagang gilid ng Bognor Regis. Nais ng Arun District Council na paunlarin ang lugar bilang bahagi ng inisyatibo nito sa Enterprise Bognor Regis. Sinabi ni MP Nick Gibb na hikayatin ng sentro ang iba pang mga kumpanya na lumipat. Ang bagong sentro, na nakatakdang buksan sa 2016, ay magkakaroon ng tatlong pag-andar bilang isang papasok na bodega para sa mga bahagi ng produksyon, isang sentro ng pamamahagi at isang natapos na tindahan ng kotse at pagawaan para sa paghahanda ng kotse. Magtatrabaho ito ng halos 200 katao ngunit marami sa kanila ang lilipat mula sa mga umiiral na lokasyon. Ang mga kotse ay patuloy na itatayo sa HQ ng kumpanya na pag-aari ng BMW sa Goodwood, kung saan mga 1,500 katao ang nagtatrabaho. Sinabi ng Rolls-Royce na sasamantalahin ng sentro ang Bognor Regis Northern Relief Road, na nakatakdang buksan sa 2015. ""Ito ay isang makabuluhang pag-unlad at pinatitibay nito ang aming pangako sa lugar dito,"" sabi ng punong ehekutibo na si Torsten Müller-Ötvös. ""Ang demand ay lumalaki at kailangan naming mag-freeze ng ilang espasyo. Nagbibigay ito sa amin ng kalayaan na lumago pa."" Sinabi ni Mr. Gibb, Conservative MP para sa Bognor Regis at Littlehampton, na ang sentro ay isang malaking pagpapalakas sa bid ng Bognor Regis enterprise zone. ""Ang mismong katotohanan na ang Rolls-Royce ay namumuhunan ng napakaraming pera sa paglikha ng isang pasilidad na tatlong-kapat ng laki ng pasilidad ng Goodwood sa aming bayan ay sa malapit na hinaharap ay maghihikayat ng maraming iba pang mga kumpanya,"" sabi niya.","Ang luxury car maker na Rolls-Royce ay nagpaplano ng isang bagong sentro ng teknolohiya sa West Sussex, walong milya mula sa pangunahing planta ng produksyon nito sa Goodwood."
"Isang kabuuang £ 15m ang kinakailangan upang ganap na maibalik ang Delapre Abbey, sa Northampton, na nakalista sa Grade II*. Ang Northampton Borough Council ay naglagay ng isang bid para sa £ 284,000 sa lottery fund para sa unang yugto ng pagpopondo upang maghanda ng isang aplikasyon. Pagkatapos ay mag-aaplay ito para sa isang £ 3.5m na pagpapanumbalik ng grant sa ikalawang yugto. Sinabi ng pinuno ng Northampton Borough Council na si David Palethorpe: ""Nais naming ang Delapre Abbey ay maging isang mahalagang landmark sa lokal at pambansang mapa ng pamana at isang pangunahing atraksyon na nagdadala ng mga tao sa Northampton. "" Ang suporta mula sa Heritage Lottery Fund ay magpapahintulot sa amin na gumawa ng isang kapana-panabik na hakbang pasulong sa pagpapanatili ng talagang mahalaga at magandang gusali na ito at ang kahanga-hangang bakuran nito. "" Kinilala ng konseho ang abbey bilang pangunahing priyoridad ng pamana at nangako na susuportahan ito ng pondo ng pagpapanumbalik na humigit-kumulang na £ 800,000 upang hikayatin ang iba pang mga organisasyon na mamuhunan.",Ang isang bid para sa halos £ 4m upang simulan ang trabaho sa pagpapanumbalik ng isang 850-taong-gulang na abbey sa Northamptonshire ay ginagawa sa Heritage Lottery Fund.
"Walong organisasyon ang nanawagan para sa pagkilos kasunod ng mga ulat ng karne ng elepante na ibinebenta nang hayagan sa mga pamilihan. Inagaw ng mga armadong rebelde ang kapangyarihan at pinatalsik si Pangulong Francois Bozize noong Marso matapos bumagsak ang isang kasunduan sa kapayapaan. Sinabi ng mga kawani ng wildlife park na ang sitwasyon ng seguridad ay pumipigil sa kanila na maghanap ng mga bangkay ng hayop sa kagubatan. Sinabi ng World Wildlife Fund (WWF) na ang mga tanggapan nito sa protektadong lugar ng Dzanga-Sangha ay nakawan nang tatlong beses sa nakaraang buwan at inalis nito ang mga manggagawa. 'Takot sa pinakamasama' Ang UNESCO World Heritage Site ay tahanan ng tinatayang 3,400 elepante sa kagubatan, na mas maliit kaysa sa mga nasa African savannahs. Ngunit ang isang kamakailang pag-aaral, na pinangunahan ng Wildlife Conservation Society (WCS), ay nagpakita na ang bilang ng mga elepante sa kagubatan ay nabawasan ng 62% sa buong Central Africa sa huling 10 taon. Ang WCS ay nakipagpulong sa pitong iba pang mga grupo, kabilang ang WWF at ang African Parks Network, noong Biyernes upang magmungkahi ng mga paraan para sa mga pamahalaan upang matugunan ang problema. Sinabi nila na dapat dagdagan ang mga parusa at mas mahusay na makipag-ugnayan sa mga bansang mamimili tulad ng Tsina at Thailand. Hindi alam kung gaano karaming mga elepante ang namatay sa kamakailang pagpatay, na pinaniniwalaang bahagi ng mas malawak na pagtaas ng poaching na pinalakas ng lumalaking pangangailangan ng Asya para sa garing. ""Ang poaching ng elepante ay tumataas at dahil sa katotohanan na ang Central African Republic sa sandaling ito ay nasa matinding kalagayan din ay natatakot kami para sa pinakamasama sa mga tuntunin ng mga tao na nagsisikap na seryosong tumingin para sa garing,"" sabi ni Bas Huijbregts, pinuno ng patakaran para sa kampanya ng WWF laban sa poaching sa Central Africa. ""Dahil sa kabuuang kawalan ng anumang uri ng pagpapatupad ng batas at panuntunan ng batas sa lugar, mayroong karne ng elepante sa lahat ng dako,"" sinabi niya sa Associated Press. Ang mga kinatawan mula sa mga pamahalaan ng rehiyon ay nauunawaan na magpupulong sa susunod na linggo upang talakayin ang mga panukala.","Sinasamantala ng mga poacher ang kawalang-katatagan sa Central African Republic (CAR) para patayin ang mas maraming endangered elephants, ayon sa mga wildlife campaigners."
