id,sentence1,sentence2,label
24797,"Mula 1898 hanggang 1902 , halos 1,300 ibon ang inangkat mula sa Amerika at pinakawalan mula sa Timog-kanluran hanggang Hilagang-silangan sa maraming bahagi ng Hilaga at Timog Kapuluan .","Mula 1898 hanggang 1902 , ang mga 1300 ibon ay inangkat mula sa Amerika at pinakawalan sa maraming bahagi ng North and South Islands , mula sa Southland hanggang Northland .",1
34886,"Ang limang nahalal na kandidato ay sina Bahrain , Brazil , Gabon , Gambia at Slovenia .","Ang limang kandidato na nahalal ay sina Bahrain , Brazil , Gabon , Gambia , at Slovenia .",1
4410,Ang susunod na dalawang mga tungkulin ay analogous sa nabanggit na dalawang mga tungkulin at ginagamit para sa mga base clusters .,Ang susunod na dalawang mga tungkulin ay analogous sa nabanggit na dalawa at ito ay ginagamit para sa mga base clusters .,1
9941,Ang Squadron RAF ay isang yunit ng Royal Air Force sa Ehipto noong Ikalawang Digmaang Pandaigdig at pagkatapos ay sa Italya at Hilagang Aprika .,651 Squadron RAF ay isang yunit ng Royal Air Force sa Ehipto noong Ikalawang Digmaang Pandaigdig at pagkatapos ay sa Italya at Hilagang Aprika .,1
4704,Ang pelikula sa TV ng 1983 ``` Sam Elliott : The Eft Copper Sea ' starred Travis McGee .,Ang pelikulang TV 1983 ```` Sam Elliott : The Eft Copper Sea '' ay gumanap bilang Travis McGee .,1
43116,"Ang Bentley at mga inukit ni Hugh Stannus , habang ang silid na tagpuan ay naglalaman ng isang mapalamuting kisame ni Thomas Earp .",Ang Bentley at inukit ni Hugh Stannus samantalang ang silid ng tabla ay naglalaman ng isang mapalamuting kisame ni Thomas Earp .,1
39241,"Sa bioinformatics , ang mga baligtad na indise ay napakahalaga sa pagkakasunud-sunod na kapulungan ng mga maikling piraso ng mga magkakasunud-sunod na DNA .","Sa bioinformatics , ang baligtad na mga indiks sa pagkakasunud-sunod ng mga maikling piraso ng DNA na may pagkakasunud-sunod ay napakahalaga .",1
39290,"Ito ay endemiko sa Hawaii , kung saan ito ay kilala lamang mula sa hilagang Koolau Mountains ng Oahu .","Ito ay endemiko sa Hawaii , kung saan ito ay kilala lamang mula sa hilagang Koolau Mountains ng Oahu .",1
1923,"Ang album ay naglalaman ng 16 tracks na naitala sa panahon ng dalawang Mayo 2002 pagtatanghal , isa sa Memphis , Tennessee , at ang isa pa sa Chicago , Illinois .","Ang album ay naglalaman ng 16 na tracks na naitala sa panahon ng dalawang paglabas noong Mayo 2002 , isa sa Memphis , Tennessee , at ang isa pa sa Chicago , Illinois .",1
104,Si Ruffell ay nagtrabaho bilang isang inhinyero sa Southampton Docks at namatay noong 3 Oktubre 1940 sa Southampton sa kanyang ika- 73 kaarawan .,"Si Ruffell ay nagtrabaho bilang isang inhinyero sa Southampton Docks . Namatay siya sa Southampton sa kanyang ika- 73 kaarawan , 3 Oktubre 1940 .",1
22637,Ang pinalambot na takdang bilis ay pangkalahatang nababawasan na kasing-baba ng sa loob ng dalawang lungsod .,"Ang nakapaskil na hangganan ng bilis ay pangkalahatan , nabawasan ng kasing-baba ng nasa loob ng dalawang lungsod .",1
4131,"Si Adam Ludwik Czartoryski ay kasal kay Prinsipe Maria , ikinasal noong Agosto 31 , 1901 sa Warsaw .","Si Adam Adam Adam Ludwik Czartoryski ay kasal kay Prinsipe Maria , na nagpakasal sa Warsaw noong 31 Agosto 1901 .",1
38621,"Noong 1955 , pinakasalan ni Johannes Herman Johannes si Annie Marie Gilbertine Amalo .",Si Annie Marie Gilbertine Amalo ay nagpakasal kay Herman Johannes noong 1955 .,1
4221,"Ang C2c ay gumagamit ng Class 357 at Class 387 yunit sa London , Tilbury at Southend Railway mula sa Shoeburyness at Southend hanggang London Fench Street .","Ang C2c ay gumagamit ng Class 357 at Class 387 yunit sa mga serbisyo pababa sa London , Tilbury at Southend Railway line mula sa Shoeburyness at Southend hanggang London Fenchurch Street .",1
45606,"Noong 1958, nagsalita siya sa buong Silangang Asya at sa Kanlurang Europa , at noong 1961 sa Hilagang Ghana .","Noong 1958, nagsalita siya sa buong Silangang Asya at Kanlurang Europa at noong 1961 sa Hilagang Ghana .",1
36703,"Bilang karagdagan , ang kantang ``Televing All Angels '' ay kasama sa pelikula ni Jane Siberry at nilalaro sa audio tracks .","Bilang karagdagan , ang kantang ``Televing All Angels '' ni Jane Siberry ay kasama sa pelikula at nilalaro sa soundtrack .",1
5914,"Ang lugar ay dating pinaglilingkuran ng Edinburgh Waverley Railway Station , na nagbibigay ng direktang pag-access sa riles patungong Corstorphine .",Ang lugar ay dating pinaglilingkuran ng Edinburgh Waverley railway station na nagbibigay ng direktang daanan ng tren papuntang Corstorphine .,1
18516,Ang Morris Township ay matatagpuan sa 25th Congressional District at ito ay bahagi ng 11th State Legislative District ng New Jersey .,Ang Morris Township ay matatagpuan sa 25th Congressional District at ay bahagi ng ika-11 state lehislatura district ng New Jersey .,1
23134,"Namatay siya noong 24 Agosto 1878 sa Wyandotte (na bahagi na ngayon ng Kansas City ) , Kansas .","Namatay siya sa Wyandotte (na bahagi na ngayon ng Kansas ) , Kansas City , Agosto 24 , 1878 .",1
16734,"Sa , si Daniel Dewey ( F ) ay nagbitiw sa Pebrero 24 , 1814 at pinalitan sa isang espesyal na halalan ni John W. Hulbert ( F )","Sa Daniel Dewey ( F ) nagbitiw ng Pebrero 24 , 1814 , at pinalitan ng espesyal na halalan ni John W. Hulbert ( F ) .",1
5512,Ang ObjecTime developer ( o ObjecTime o OTD ) ay isang software automation na kasangkapan na dinisenyo upang matugunan ang mga pangangailangan ng mga short-term software development teams .,"Ang ObjecTime developer ( o ObjecTime o OTD , para sa tunay ) ay isang software automation na kasangkapan na dinisenyo upang matugunan ang mga pangangailangan ng mga short-time software development teams .",1
1512,Ang Manipur ay isa ring tourist hotspot sa estado ng Ukhrul .,Ang Manipur ay isa ring tourist hotspot ng estado ng Ukhrul .,1
40859,"Ang musika ay nasa kanyang dugo dahil siya ay nagmana ng sining na ito mula sa kanyang lolo , Ustad Banne Khan , na siya mismo ay isang mang-aawit .",Ang musika ay tumatakbo sa kanyang dugo habang siya ay nagmana ng sining na ito mula sa kanyang lolo na si Ustad Banne Khan na isang mang-aawit mismo .,1
17094,"Ang Balıklı ay isang nayon sa Distrito ng Gümüşhacıköy , Lalawigan ng Amasya , Turkey .","Ang Balıklı ay isang nayon sa distrito ng Gümüşhacıköy , Turkey , lalawigan ng Amasya .",1
4885,"Siya ay nilikhang doktor ng Sorbonne , at pagkatapos ay nahalal bago ang St. Edmund 's noong 1689 .","Siya ay nilikhang doktor ng Sorbonne , at kalaunan ay nahalal na President of St. Edmund noong 1689 .",1
6317,"Ang bagong taon , ang tagsibol , ang alak at ang galak ay mahal din .",", Ang bagong taon din , ang tagsibol , ang alak at ang galak ay minamahal .",1
38138,"Noong 1970s Suzuki ay isa sa mga unang mamimili ng istilong Woolrich sa Japan . Noong 2006, siya ay naging designer para sa Woolrich Woolen Mills sa America .",Noong 1970s Suzuki ay isa sa mga unang mamimili ng Woolrich Mode sa Hapon at naging Disenyador para sa Woolrich Woolen Mills sa Amerika noong 2006 .,1
15523,"Ang isang alternatibong ekstensiyon sa mga compact group ay ang Peter-Wel theorem , na nagpapatunay ng mga resulta tungkol sa mga representasyon ng mga compact group na analogous sa mga humigit-kumulang na grupo .","Ang isang alternatibong ekstensiyon sa mga compact group ay ang Peter-Wel-Theorem , na nagpapakita ng mga resulta tungkol sa mga representasyon ng mga compact group na analogous sa mga may limitasyong grupo .",1
48700,"Upang makakuha ng biomarker para sa mga diyagnosis , ang sampol na materyal ay dapat madaling gamitin hangga't maaari .","Upang makakuha ng biomarker para sa diagnostics , ang sampol na materyal ay dapat maging simple hangga't maaari upang magamit .",1
8725,Ang Protein FAM40A ay isang protina na matatagpuan sa kromosomang 1 sa mga tao at ini-record ng ````A FAM40A '' gene .,Ang FAM40A ay isang protina na kromosomang 1 sa mga tao at ini-record ng ````A FAM40A' gene .,1
23582,Ang screenplay nina Robert Carrington at Jane-Howard Carrington ay batay sa 1966 dula ni Frederick Knott .,Ang screenplay nina Robert Carrington at Jane - Howard Carrington ay batay sa 1966 dula ni Frederick Knott .,1
29849,"Para sa scalar spectral reversions , ang pormulang _ 9 ay tinutukoy bilang scalar index , na may pormulang _ 10 na katumbas ng scale invariant reversions .","Para sa scalar spectral reversions , ang Formula 9 ay tinutukoy bilang scalar index , na may pormulang 10 katumbas ng scalar invariant reversions .",1
21573,"Makikita ni Kerwin Moore ang pagkilos sa 24 na laro para sa Athletics na taglagas , at ikinakalakal sa Florida Marlins pagkatapos ng season kapalit ng Abbott .","Si Kerwin Moore ay nakakita ng pagkilos sa 24 na laro para sa atletika na taglagas , at kinakalakal sa Florida - Marlins pagkatapos ng season kapalit ng Abbott .",1
36465,"Ang Dorchester kung minsan ay nauugnay sa Avenue D , dahil ang Ditmas at Ditmas Avenue at Dorchester Road ay nagsisimula sa titik na ````` D '' .","Ang Dorchester kung minsan ay nauugnay sa Avenue D , dahil ang Ditmas at Ditmas Avenue at Dorchester Road ay nagsisimula sa titik na ````` D '' .",1
27861,"Gayunman, ang kontrabidang Ruso ay , isang orihinal at kung minsan ay kawili-wiling panganib .","Ang kontrabidang Ruso , gayunpaman , ay isang orihinal at kung minsan ay kawili-wili panganib. `````.",1
19223,Pinaniniwalaang ang tunay na pilosopiya ay maihihiwalay mula sa popular na karunungan sa pamamagitan ng pamamaraang ito .,Ito ay pinaniniwalaan sa pamamaraang ito ang tunay na pilosopiya ay maihihiwalay mula sa popular na karunungan .,1
46127,"Naging matagumpay din siya sa La Fenice sa Naples , sa Maggio Musicale Fiorentino sa Florence at sa Teatro San Carlo sa Venice .","Naging matagumpay din siya sa La Fenice sa Naples , ang Maggio Musicale Fiorentino sa Florence , at ang Teatro San Carlo sa Venice .",1
3785,Siya ay isang propesor ng edukasyong pang-administratibo sa Åbo Akademi University sa Finland ( Vaisa ) .,"Isa siyang Propesor ng Edukasyong Adulto sa Åbo Akademi University sa Vaisa , Finland .",1
6714,Ito ay nilikha sa pamamagitan ng muling pamamahagi noong 1972 at pinalitan ang inalis na Toowoomba East .,"Ito ay nilikha sa pamamagitan ng 1972 republishon , at pinalitan ang inalis Toowoomba East .",1
47971,"``` , si Williams ay nagliko ng sakong at binago ang Paglusob ng Britanya kay Magnus sa pamamagitan ng pagsalakay sa pangkat nina Eric Young at Orlando Jordan .",Williams ang sakong at binago ang pagsalakay ng Britanya kay Magnus sa pamamagitan ng pagsalakay sa koponan ng Eric Young at Orlando Jordan .,1
3891,"Ang Shaffer Creek ay isang sangang-bayan ng Raystown Branch Juniata River (Brush Creek ) sa Bedford County , Pennsylvania sa Estados Unidos .","Ang Shaffer Creek ay isang sangang-bayan ng Raystown Branch Juniata River (Brush Creek ) sa Bedford County , Pennsylvania , Estados Unidos .",1
2661,"Siya ay nakaligtas sa pamamagitan ng kanyang asawa , ang dating Barbara Crutchley , ang kanyang mga anak na lalaking sina Norman F. Boas at Donald P. Boas at ang kanyang anak na babae , Helen Tuthill Sisson .","Siya ay nakaligtas sa pamamagitan ng kanyang asawa , ang dating Barbara Crutchley , ang kanyang mga anak na lalaking sina Norman F. Boas at Donald P. Boas , at ang kanyang anak na si Helen Tuthill Sisson .",1
32792,"Noong 1992 , siya ay nahalal na Croydon North West sa unang pagkakataon pagkatapos na nakaraang itinanggi ang upuan ay hindi nagtagumpay noong 1987 .",Siya ay unang nahalal noong 1992 para kay Croydon North West pagkatapos na ang dating contested ang upuan ay hindi nagtagumpay noong 1987 .,1
1941,"Si Farrer ay ipinanganak sa London , ang nakababatang kapatid ni Thomas Charles Farrer , isang artista .","Si Farrer ay ipinanganak sa London , ang nakababatang kapatid ng artistang si Thomas Charles Farrer .",1
323,Nagsulat din siya ng isang malaking bilang ng mga pag-aayos na pangtinig at mga saliw na orkestral sa mga sari-saring uri .,Nagsulat din siya ng isang malaking bilang ng mga pag-aayos na pangtinig at mga saliw na orkestral para sa mga sari-saring uri .,1
42408,"Si Eileen Chong ay ipinanganak sa Singapore noong 1980 , lumipat sa Sydney noong 2007 .","Si Eileen Chong ay ipinanganak noong 1980 sa Singapore . Siya ay lumipat sa Sydney , Australia noong 2007 .",1
39,"Ipinanganak siya sa Lungsod ng New York sa East Broadway noong Oktubre 23 , 1806 .","Ipinanganak siya noong 23 Oktubre 1806 sa New York , East Broadway .",1
45491,"Ang isang merkado ay naisip para sa mga susunod na tour at destinasyon , Scandinavia ay sinundan sa Abril 1975 at noong Setyembre ay sumunod sa isa pang tour sa Switzerland .",Ang isang merkado ay napagtanto para sa mga susunod na tour at destinasyon . Scandinavia sinundan sa Abril 1975 at nagkaroon ng isa pang tour sa Switzerland sa Setyembre .,1
17394,Itinatag ang Homer Township sa pamamagitan ng isang dibisyon ng Albion Township noong 1837 .,Ang Homer Township ay itinatag noong 1837 sa pamamagitan ng isang dibisyon ng Albion Township .,1
39888,"Ang Inception ay isang science fiction film mula 2010 , co-produced ni Emma Thomas at isinulat , co-produced at itinanghal ni Christopher Nolan .","Ang Inception ay isang science fiction film mula 2010 , isinulat , co-produced at itinanghal ni Christopher Nolan at co-produced ni Emma Thomas .",1
39077,"Siya ay malamang na anak ng pintor na si Girolamo Danti , na mula rin kay Pesaro , na nagpakasal sa kapatid na babae ng pintor na si Giovanni Antonio Pandolfi .","Siya ay malamang na anak ng pintor na si Girolamo Danti , na mula rin kay Pesaro na nagpakasal sa kapatid na babae ng pintor na si Giovanni Antonio Pandolfi .",1
34073,"Nanalo ang Portsmouth ng 4- 1 , na may mga goal ni Bert Barlow , John Anderson at dalawa mula sa Cliff Parker .","Nanalo ang Portsmouth ng 4- 1 , na may mga goal mula kay Bert Barlow , John Anderson at dalawa ni Cliff Parker .",1
31963,"Ang 8 talukas ng distritong ito ay Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla at Dodamarg at Vaibhavwadi .","Ang 8 Taliban ng lugar na ito ay Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla at Dodamarg at Vaibhavwadi .",1
9931,Dowa s isang distrito sa Gitnang Rehiyon ng Malawi . Ang kabisera ay Dowa .,Ang Dowa ay isang distrito sa gitnang rehiyon ng Malawi na may kabiserang Dowa .,1
6905,Ang NFL Europe League season 1999 ay ang ikalimang season para sa franchise sa Rhine Fire ( NFLL ) .,Ang 1999 NFL Europe League season ay ang ikalimang season para sa franchise sa Rhein Fire ( NFLL ) .,1
42181,Si Dunne ay naglaro sa Dublin kasama si Stella Maris bago maglaro sa Inglatera para sa Everton .,Siya ay naglaro kasama si Stella Maris sa Dublin bago maglaro para sa Everton sa Inglatera .,1
2457,"Ang 1962 halalan ng Senado ng Estados Unidos ay ginanap noong Nobyembre 6 , 1962 upang piliin ang South Carolina .","Ang halalan ng Senado ng Estados Unidos ng 1962 ay ginanap noong Nobyembre 6 , 1962 upang piliin ang South Carolina .",1
27816,"Noong Pebrero 2016 , inihayag na si Steve Poizner ay sumali kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich bilang Pangulo .",Noong Pebrero 2016 ay inihayag na si Steve Poizner ay sumali kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich para sa Pangulo .,1
5136,Ang Mark Williams ay nilalaro sa serye sa TV ni Olaf Petersen .,Ang Mark Williams ay nilalaro ni Olaf Petersen sa serye sa telebisyon .,1
17535,"Sa kalaunan ng buhay , si Toth ay naging isa sa mga matalik na kaibigan ni Procopio .",Nang lumaon sa buhay si Toth ay naging isa sa mga matalik na kaibigan ni Procopio .,1
33988,"Gayunman, si Grossman ay kalaunang nasugatan sa season , at pansamantalang naibsan sa pamamagitan ng Griese .","Si Grossman ay nasugatan sa kalaunan sa season , gayunpaman , at pansamantalang naibsan ang Griese .",1
353,Hindi na kailangan ang matagal o kinakailangang pag-aaprendis upang matutuhan ang mga paraang nangangailangan .,Hindi na kailangan ang mahaba o kinakailangang pagsasanay upang matutuhan ang mga pamamaraang nangangailangan .,1
26267,"Ang kanyang mga pamangkin ay kinabibilangan ng mga aktor na sina Nikhil Nanda at Armaan Jain , at negosyanteng si Ranbir Kapoor .",Ang kanyang mga pamangkin ay kinabibilangan ng mga aktor na sina Nikhil Nanda at Armaan Jain at negosyanteng si Ranbir Kapoor .,1
1548,Ang pelikula ay kinunan ng litrato ni Rajiv Menon at dinirekta ni A. Sreekar Prasad .,Ang pelikula ay kinunan ng litrato ni Rajiv Menon at prinoseso ni A. Sreekar Prasad .,1
43149,Ang 2015- 16 Rain or Shine Elasto Painters season ay ang ika-sampung season ng franchise sa Philippine Basketball Association (PBA ) .,Ang season 2015 - 16 na ulan o glossiyong Elasto pintor ay ang ikasampung season ng franchise sa Philippine Basketball Association (PBA ) .,1
23757,"Ang mga Tavernier ay binibisita ni Gidea Thompson (Sian Martin ) , isang kaibigan ng pamilya ni Jules sa Trinidad .","Ang mga Tavernier ay binibisita ni Sian Martin (Gidea Thompson ) , isang kaibigan ni Jules at ng pamilya sa Trinidad .",1
481,"Ang nabuong bakod ay pangunahing matatagpuan sa Texas , na may konstruksiyon sa New Mexico , Arizona at California .","Ang nakumpletong bakod ay pangunahing nasa Texas , na may itinatayong underway sa New Mexico , Arizona , at California .",1
39525,"Ang sona ay nagsisilbi sa silangan at gitnang Madhya Pradesh , ang timog Uttar Pradesh at hilagang-silangang Rajasthan State .","Pinaglilingkuran ng sona ang silangang & gitnang Madhya Pradesh , timog Uttar Pradesh , at hilagang-silangang Rajasthan estado .",1
17760,Ito ay ang Zomi tradisyunal na damit . Ang panlalaking damit ay ```Buan Laisan '' at ang pambabaeng damit ay ``` Puandum ''''',"Ito ang tradisyonal na damit ni Zomi , ang mga damit na panlalaki ay ```Buan Laisan '' at ang mga damit na pambabae ay ``` Puandum '' .",1
2005,Ang kanyang ilang mga kantang Marathi mula sa iba pang Films ay :,Ang kanyang mga kantang marathi ay mula sa ibang pelikula :,1
23666,"Sa paghina ng dolyar ng Canada , tumaas ang benta at pagluluwas ng mga kalakal noong Nobyembre at Disyembre 2015 , at tumaas ang trabaho .","Noong Nobyembre at Disyembre 2015 , dahil sa paghina ng dolyar ng Canada , dumami ang benta at pagluluwas at tumaas ang bilang ng trabaho .",1
37857,"Sinimulan ni Burki ang kanyang karera sa Switzerland sa loob ng isang taon , hanggang sa siya ay bumalik sa Paris upang magtrabaho sa rotogravure mula 1971 hanggang 1979 .",Sinimulan niya ang kanyang karera sa Switzerland sa loob ng isang taon hanggang sa bumalik siya sa Paris mula 1971 hanggang 1979 upang magtrabaho sa gravure .,1
2031,Mula 1984 si Patricia Dale ay kasal kay Patricia Meyer at magkasama silang may dalawang anak na lalaki : Ryan (ipinanganak 1988 ) at Blake (ipinanganak 1992 ) .,Si Dale ay kasal na kay Patricia Meyer mula 1984 at magkasama silang may dalawang anak na lalaki : Ryan (ipinanganak 1988 ) at Blake (ipinanganak 1992 ) .,1
24552,Nakamit ng CTVglobedia ang himpilang CFXJ-FM sa Toronto noong 2010 mula sa Molection Radio .,Nakamit ng CTVglobedia ang istasyon ng Toronto na CFXJ-FM mula sa Miron Radio noong 2010 .,1
42574,"Matatagpuan ito sa buong gitnang rehiyong palaearctic , mula Turkey , Cyprus at Lebanon , sa pamamagitan ng Pakistan , Iran , Afghanistan at hilagang Iraq hanggang Kashmir .","Matatagpuan ito sa buong gitnang Rehiyong Palaearctic , mula Turkey , Cyprus at Lebanon , silangan hanggang Pakistan , Iran , Afghanistan at hilagang Iraq hanggang Kashmir .",1
31097,"Nanganlong siya sa London kasama ang kanyang pamilya noong 1938 , at ang pamilya ay nanirahan sa East Finchley sa hilaga ng Inglatera , kung saan siya ay nag-aral sa Tollington Hill School .","Kasama ang kanyang pamilya ay nanganlong siya sa London noong 1938 , at ang pamilya ay nanirahan sa East Finchley , sa hilagang Inglatera kung saan siya ay nag-aral sa Tollington Hill School .",1
29598,"Pinaglilingkuran ang Kirk Deighton sa Ruta 780 , Harrogate to Wetherby , at Route X70 , Kirk Deighton hanggang Knaresborough sa pamamagitan ng Wetherby at Spofforth .","Ang Kirk Deighton ay pinaglilingkuran ng ruta 780 , Harrogate to Wetherby , at ruta X70 , Kirk Deighton to Knaresborough sa pamamagitan ng Wetherby at Spofforth .",1
27829,Ang Somaiya Vidyavihar ay isang kampus ng edukasyon sa arabal ng Vidyavihar sa Mumbai .,Ang Somaiya Vidyavihar ay isang kampus ng edukasyon na matatagpuan sa arabal ng Mumbai sa Vidyavihar .,1
36848,"Dalawang bago , malalaking lugar sa palakasan na binuksan noong 2001 : ang Ralph Engelstad Arena at ang Alerus Center .","Noong 2001 , dalawang bagong malalaking pasilidad sa palakasan ang binuksan : ang Ralph Engelstad Arena at ang Alerus Center .",1
32824,Ito ay isinulat ni Jeff Melman at pinangangasiwaan nina Tom Spezialy at Marc Cherry .,Ito ay isinulat ni Jeff Melman at pinapatakbo nina Tom Spezialy at Marc Cherry .,1
37801,"Natuklasan ng isang karagdagang pag-aaral na ang direktang promotor ay isa sa maraming libong proximal target ng transcription factor , Myc , sa vivo .",Natuklasan ng isang karagdagang pag-aaral na ang direktang promotor ay isa sa mga libo libong proximal target ng transcription factor na Myc in vivo .,1
4003,"Mayroong maraming mga organisasyon ng mag-aaral sa kampus , kabilang ang mga grupo ng relihiyon , mga grupong akademiko , at mga grupo ng aktibidad ng mga mag-aaral .","Mayroong maraming mga organisasyon ng mag-aaral na makukuha sa kampus , kabilang ang mga grupo ng relihiyon , mga grupong akademiko , at mga grupo ng aktibidad ng mga mag-aaral .",1
31299,"Pagkalipas ng anim na oras , si Corey ay bumalik ngunit si Pierson ay hindi , at inaangkin ni Corey na hindi niya alam kung nasaan ang Pierson .","Pagkalipas ng anim na oras , si Corey ay bumalik , ngunit si Pierson ay hindi , at inaangkin ni Corey na hindi niya alam kung nasaan ang Pierson .",1
22046,Ang mga kulturang Late neolithic ay may mga affinities sa pagkalat ng Mon Khmer nagsasalita ng mga tao mula sa Malaysia at ang lambak ng Ayeyarwady at ang mga huling neolithic development sa Timog Tsina .,Ang mga kulturang Huling Neolitiko ay may ugnayan sa paglaganap ng mga nagsasalita ng Mon Khmer mula sa Malaysia at ang Libis ng Ayeyarwady at ang mga huling kaganapang Neolitika sa katimugang Tsina .,1
25750,"Ang Bonchurch ay matatagpuan sa timog baybayin ng Isle of Wight , Inglatera sa silangan lamang ng nayon ng Monks Bay .","ay matatagpuan sa timog baybayin ng Isle of Wight , Inglatera , sa silangan ng nayon ng Monks Bay .",1
5124,Ito ay mga bituin na sina James Craig at isinulat nina Devon at Richard Devon .,Ito ay naglalaro ng mga bituing James Craig at isinulat nina Devon at Richard Devon .,1
6883,"Starring Holly Hunter at Tim Robbins , ang serye ay nakatuon sa isang kontemporaryong multi-racial na pamilya sa Portland area .","Ang serye , na sakop ng Holly Hunter at Tim Robbins , ay nakatuon sa isang kontemporaryong multi-racial na pamilya sa Portland area .",1
9122,Ang mga koponan ay kailangang gumamit mula sa malayo ng isang tradisyonal na samahan ng mga tribo upang paluin ang mga palayok .,Ang mga pangkat ay kailangang gumamit ng isang tradisyonal na samahan ng mga tribo mula sa malayo upang tamaan ang mga palayok .,1
4313,"Tumatakbo ang mga buse mula sa hintuan ng bus papuntang Baildon , Bradford , Cleckheaton , Dewsbury , Elland , Halifax , Huddersfield , Leeds , Shipley at Wakefield .","Ang mga buse ay tumatakbo mula sa istasyon ng bus hanggang sa Baildon , Bradford , Cleckheaton , Dewsbury , Leeds , Huddersfield , Elland , Halifax , Shipley at Wakefield .",1
6517,"Si Soto ay ipinanganak sa Fort Worth , ngunit sa edad na isang taon ay lumipat sa Monterrey sa Mexico .","Si Soto ay ipinanganak sa Fort Worth , ngunit lumipat sa Monterrey , Mexico , sa edad na isa .",1
24694,Ang Ilog Frasin ay isang sangang-ilog ng Ilog Straja sa Romania .,Ang Ilog Frasin ay isang sangang-ilog ng Ilog Straja sa Romania .,1
23126,Sa Portage township ay may dalawang nayon : bahagi ng Lungsod ng Jerry sa timog at bahagi ng Portage sa hilagang-kanluran .,"Dalawang nayon ang matatagpuan sa Portage Township : bahagi ng Lungsod ng Jerry sa timog , at bahagi ng Portage sa hilagang-kanluran .",1
