text,summary
"Sa ilalim ng mga panukala upang makatipid ng £250,000 kada taon, ang museo ay magsasara rin ng dalawang araw sa isang linggo sa panahon ng taglamig. Sinabi ng Punong Ehekutibo na si Andrew Lovett na ang bilang ng mga bisita ay bumaba ng humigit-kumulang 40,000 kumpara sa inaasahan niya ngayong taon. ""Dahil pangunahing sarili naming pondo ang aming pinagkukunan, kailangan naming kumita ng halos lahat ng kailangan namin para mapatakbo, kaya ang anumang pagbaba ng bilang ng mga taong bumibisita ay may malaking epekto,"" aniya. ""Alam naming mas kaunti ang ginagastos ng mga tao sa aming site, ang pagtaas ng presyo ng gasolina ay may epekto at pagkatapos ay nagkaroon kami ng isang kakila-kilabot na tag-araw. ""Napakalaki ng aming mga pagkalugi at hindi na namin maaaring balewalain iyon."" 'Imposibleng sitwasyon' Mula sa susunod na taon, mawawalan din ang museo ng £70,000 na grant kada taon mula sa Dudley Council. Nagdesisyon ang konseho na bawiin ang pondo noong Marso dahil kailangan nitong makatipid ng £13 milyon mula sa sarili nitong badyet. Sinabi ni G. Lovett: ""Hindi ko sinisisi ang lokal na awtoridad. ""Wala akong sasabihing masama laban sa kanila dahil tulad ng maraming lokal na awtoridad sa buong bansa, sila ay nasa imposibleng sitwasyon at kailangang gumawa ng mahihirap na pagpili."" Ang museo, na nagkakahalaga ng humigit-kumulang £3.3 milyon kada taon para patakbuhin, ay kasalukuyang may 239 na empleyado. Sinabi nito na ang parehong casual at contracted na kawani ay maaapektuhan ng pagbawas ng trabaho. Sa ilalim ng mga plano, ito ay sarado tuwing Lunes at Martes mula Nobyembre 1 hanggang Abril. Sinabi ng museo na kasalukuyan itong kumukonsulta sa mga manggagawa tungkol sa mga plano.",Sinabi ng Black Country Living Museum na plano nitong magbawas ng hanggang 70 trabaho dahil sa pagbaba ng bilang ng mga bisita.
"Isang kompanya para sa mga may kinalaman sa komunidad na hinirang ng konseho ng lungsod noong Marso ang namamahala sa parada at nagti-ticket festival. Nagsimula ang parada ng 11:00 BST mula sa Madeira Drive at dumadaan sa King's Road, West Street at North Street bago maglakbay sa A23 patungong Preston Park. Sinabi ng Sussex Police na 28,000 tiket ang naibenta na may mga pagkaantala ng hanggang dalawang oras para makapasok sa parke. Sinabi ni Jason Simons, 42, mula sa London, na nakasuot ng pares ng matataas na takong at skimpy shorts: ""Ang pagmamalaki sa Brighton ay palaging nagpapakita ng magandang palabas. ""Lahat ay nasisiyahan sa diwa nito, at mayroon itong para sa lahat."" ""Gustung-gusto ko talaga ito."" Sina Alexandra Burke, ang Freemason, at Fatboy Slim ang mangunguna sa festival sa parke. Libre ang event hanggang 2010, ngunit ang mga kaganapan ng Pride ay sinalanta ng mga problema sa pera at mga reklamo tungkol sa sobrang sikip at kalat. Inilarawan ni Trevor Edwards, ang direktor ng Pride Brighton and Hove, ang event bilang ""highlight sa kalendaryong kultural ng lungsod para sa mga residente, kaibigan, at bisita ng LGBT"". Isang lalaki ang dinala sa ospital ""matapos sumayaw sa labas ng bintana"", sabi ng Sussex Police. 'Muling buuin ang mga tulay' Sinabi ng Drag entertainer na si Stephen Richards, na gumaganap bilang Lola Lasagne, na ang Brighton and Hove Pride ngayong taon ay babalik sa mga ugat nito. ""Ang Pride ay isang pagdiriwang ng lahat ng mayroon tayo rito,"" aniya. Ang festival ay karaniwang ginaganap sa Agosto ngunit naantala ngayong taon upang maiwasan ang pagbangga sa London Olympics. ""Ang Pride ay isang magandang palabas para sa lungsod at isa sa mga pinakamalaking kaganapan sa kalendaryo,"" sabi ni Sussex Police Chief Supt Graham Bartlett. ""Magiging normal ang negosyo sa sentro ng lungsod, bagama't inaasahan namin ang ilang pansamantalang pagkagambala sa trapiko."" Nagbabala ang pulisya na sinumang humahawak Ang mga kaganapang walang lisensya, kabilang ang sa dalampasigan, ay maaaring maharap sa pag-uusig.",Libu-libong bisita ang nagtipon sa Brighton and Hove para sa ika-20 Pride festival ng lungsod.
"Si May, ang co-presenter ni Clarkson sa BBC motoring show, ay nagmungkahi na ang mga nagpadala ng online na pang-aabuso ay ""gumawa ng mas malaking pabor sa mundo sa pamamagitan ng pagpapakamatay"". ""Malinaw na ayaw ko talagang magpakamatay ang mga tao ngunit, talaga, ayaw namin silang maging tagahanga,"" dagdag ni May. Umalis si Perkins sa Twitter nitong unang bahagi ng linggo, kasunod ng mga mapang-abusong tweet. ""Sandali akong wala sa Twitter,"" tweet niya noong Martes, na nagtapos: ""Pag-ibig at kapayapaan."" Ang presenter, na nagho-host ng The Great British Bake Off ng BBC One, ay nag-tweet na ang ilan sa mga banta na natanggap niya ay kasama ang isang taong ""nagmungkahi na gusto nila akong makitang masunog hanggang mamatay"", habang ang kanyang timeline ""ay puno ng mga lalaking naghahangad na mamatay ako"". Inilarawan niya ang mungkahi na tinatanggap niya ang trabaho sa Top Gear bilang isang ""ganap na gawa-gawang kwento"". Tinanggal si Clarkson ng BBC noong Marso matapos ang isang ""gulo"" kung saan sinuntok niya ang producer na si Oisin Tymon. Si Perkins ay kabilang sa ilang pangalan na pinag-iisipan bilang mga posibleng kapalit ni Clarkson. Noong nakaraang linggo, inanunsyo siya bilang paborito ng mga bookmaker na papalit kay Clarkson. Sinabi ng mga bookmaker na si Coral na siya ang nangunguna para sa trabaho, kasunod si Dermot O'Leary at pagkatapos ay si Jodie Kidd. Si Perkins ay nangunguna sa ilang iba pang palabas sa TV, kabilang ang mga programa tungkol sa paglalakbay at ang Edinburgh Festival sa BBC Two at isang live discussion spin-off ng Sky Atlantic Game of Thrones na tinatawag na Thronecast. Kasalukuyang naghahanda si May na maglibot sa isang Top Gear spin-off sa buong UK kasama si Clarkson at ang kapwa co-host na si Richard Hammond. Wala pang karagdagang anunsyo kung siya at si Hammond ay magpapatuloy sa pangunguna sa palabas sa BBC kasunod ng pag-alis ni Clarkson.",Kinondena ng presenter na si James May ang mga nagpadala ng mga banta sa buhay kay Sue Perkins kaugnay ng mga ulat na pinapalitan niya si Jeremy Clarkson sa Top Gear.
"Ang 13 talampakan ang taas (4 na metro) na bantayog sa Paragon Street ay malapit sa museo ng lungsod para sa pandagat. Ito ay nagbibigay-pugay sa mga buhay na nawala sa dagat noong panahon ng kapayapaan at digmaan at kinomisyon ng Merchant Navy Association. Sinabi ni Konsehal Stephen Brady, pinuno ng Hull City Council, na ang bantayog na nagkakahalaga ng £30,000 ay ""isang bagay na sa palagay ko ay dapat sana ay mayroon na ang lungsod noon pa man"". Ito ay isang ""paalala ng mga sakripisyo at kontribusyon na ginawa ng Merchant Navy sa lungsod"", dagdag niya. Sinabi ni Eddie Piercy, chairman ng Hull Independent Merchant Navy Association, na ang kontribusyon ng mga marino sa ""kayamanan, kultura, at pamana ng Hull ay naging instrumento sa pagbibigay sa lungsod ng sarili nitong natatanging malayang katangian."" Iginawad ni Haring George V ang titulong Merchant Navy sa industriya ng pagpapadala ng UK pagkatapos ng Unang Digmaang Pandaigdig upang kilalanin ang kontribusyon ng mga marino sa labanan. Ang plota ng mga mangangalakal ng UK ang pinakamalaki sa mundo noong Unang Digmaang Pandaigdig at Ikalawang Digmaang Pandaigdig.",Isang bantayog para sa mga mandaragat ng Merchant Navy na hugis proa ng barko ang inilunsad sa Hull.
"Maglalakad palabas ang mga miyembro ng unyon ng Rail, Maritime and Transport (RMT) at ang Transport Salaried Staffs Association (TSSA) simula 6:00 PM GMT sa Enero 8. Gayunpaman, ang mga plano para sa isang paglalakad palabas ng mga drayber ng RMT sa Central Line sa Bisperas ng Pasko ay sinuspinde na ngayon. Sinabi ng mga unyon na tumaas ang pang-aabuso laban sa mga kawani simula nang bawasan ang mga kawani at magsara ang mga opisina ng tiket. Sinabi ng pangkalahatang kalihim ng RMT na si Mick Cash na ang pagtatrabaho sa Tube ay naging ""kakila-kilabot"" dahil sa ""nakakalason na epekto ng programa sa pagbawas ng trabaho"". ""Dahil sa patuloy na pagsisikip sa mga istasyon at plataporma, sandali na lamang bago magkaroon ng malaking trahedya kung hindi tayo kikilos nang may pagtitiwala,"" aniya. Sinabi ni Manuel Cortes, ang pangkalahatang kalihim ng TSSA, na ang mga manggagawa ay ""sawang-sawa na silang gawing scapegoat para sa mga pagkadismaya ng mga pasahero"". Natuklasan sa isang kamakailang pagsusuri na inatasan ni Mayor Sadiq Khan ng London na ang pagsasara ng mga opisina ay nagdulot ng ""mga makabuluhang isyu"" para sa mga pasahero ngunit sinabing hindi ito dapat buksan muli. Sinabi ni Steve Griffiths, chief operating officer ng London Underground, na ito ay ""nakikipagtulungan sa mga unyon"" at may mga karagdagang kawani na kinukuha ""upang magbigay ng mas mahusay na serbisyo para sa aming mga customer"". Ang planong walkout sa Central Line ay inorganisa ng RMT dahil sa ""napakalupit"" na pagtanggal sa trabaho sa isang drayber dahil sa matinding maling pag-uugali matapos siyang lumampas sa pulang signal. Sinabi ni Peter McNaught, operations director ng Central Line, na ang drayber ay ""potensyal na naglagay sa panganib ng kaligtasan ng iba"" at isang ""ganap at patas na proseso ng disiplina"" ang isinagawa.",Magkakasunod na magsasagawa ng 24-oras na welga ang libu-libong manggagawa sa Tube dahil sa mga trabaho at pagsasara ng mga ticket office.
"Naglabas ang Middlesbrough Council ng multa na nagsasabing ang TJ Hughes ay hindi isang ""mahahalagang"" retailer at dapat itong isara. Ngunit sinabi ng kompanya na ang kanilang tindahan ay ""may karapatang manatiling bukas"" dahil nagbebenta ito ng pagkain, hardware, at mga gamit sa paghahalaman. Isinara ni TJ Hughes ang tindahan sa Middlesbrough nang ""kusang-loob"". Nakipag-ugnayan na sa konseho para sa komento. Sinabi ng kompanya na pinayagan ng ilang lokal na awtoridad na manatiling bukas ang mga lokal na sangay ngunit ang iba, tulad ng Middlesbrough, ay kinuwestiyon ito. Sinabi ng Chief Operating Officer na si Jason Harmer: ""Lubos na sineseryoso ni TJ Hughes ang kalusugan ng publiko. Palagi rin naming sinisikap na kumilos sa loob ng mga parametro ng batas. ""Kusang-loob naming isinara ang ilan sa aming mga tindahan sa bawat lugar ngunit may responsibilidad ang TJ Hughes sa mga kawani nito at sa iba pa na magpatuloy sa ligtas na pangangalakal. ""Samakatuwid, layunin nitong legal na hamunin ang mga posisyon ng mga lokal na awtoridad. Walang saysay na hilingin sa mga tindahan ng TJ Hughes na magsara kapag ang iba pang katulad na halo-halong mga tindahan ay nananatiling bukas sa buong bansa."" Nauna nang sinabi ng konseho na ang rate ng impeksyon sa bayan ay ""nakakabahala ang taas"" at gumagawa ito ng aksyon upang protektahan ang kalusugan ng publiko. Sa loob ng pitong araw hanggang at kasama ang Nobyembre 15, ang Middlesbrough ay nag-ulat ng 622 na kaso, na may rate ng impeksyon na 441.2 sa bawat 100,000 ng populasyon, ayon sa mga datos. Sa ilalim ng kasalukuyang mga paghihigpit, tanging ang mga mahahalagang tindahan tulad ng mga tindahan ng pagkain, supermarket, parmasya, tindahan ng hardware at mga tindahan ng lisensya ang dapat buksan, kasama ang iba pang pinahihintulutang tindahan tulad ng mga garden center. Ang mga hindi mahahalagang tindahan, tulad ng mga tindahan ng damit, elektrikal at kagamitan sa bahay, ay dapat isara maliban sa click-and-collect. Sundan ang BBC North East & Cumbria sa Twitter, Facebook at Instagram. Ipadala ang iyong mga ideya sa kuwento sa northeastandcumbria@bbc.co.uk.","""Legal na hinahamon"" ng department store na TJ Hughes ang konseho na nagmulta dito ng £17,000 dahil sa pagbubukas nito noong lockdown dahil sa coronavirus."
"Tinatantya ng Northern Ireland Composite Economic Index (NICEI) na sumasaklaw sa panahon mula Oktubre hanggang Disyembre 2012 na tumaas ang aktibidad sa ekonomiya ng 0.4%. Tumaas ang index sa tatlo sa huling apat na quarter na may taunang pagtaas na 0.3% sa buong taon. Ang aktibidad sa ekonomiya ay bumalik na ngayon sa antas noong 2004. Ipinahihiwatig nito ang mahinang pagbangon kasunod ng isang napakalalim na resesyon. Ito ang pangalawang hanay ng mga resulta mula sa index, na siyang opisyal na sukatan ng pangkalahatang pagganap ng ekonomiya ng rehiyon.",Bahagyang lumago ang ekonomiya ng Northern Ireland sa huling tatlong buwan ng 2012 ayon sa mga resulta mula sa isang bagong survey na inilathala noong Miyerkules.
"Si Carr, na gumaganap bilang forensic examiner na si Clarissa Mullery, ay kasama ang kanyang personal assistant nang mangyari ang pag-atake malapit sa istasyon ng Euston sa London. Isang lalaki ang nakulong sa ilalim ng Mental Health Act, ayon sa pulisya. ""Salamat sa lahat ng nagpadala ng kanilang pagmamahal at mabuting hangarin kasunod ng pananaksak noong nakaraang linggo,"" sabi ni Carr. ""Para lang masiguro ko sa inyo na kahit nakakatakot ito noong panahong iyon, nakalabas ako nang ligtas at nakauwi pa nang gabing iyon. ""Inaabangan ko na ang pagbabalik sa paggawa ng pelikula sa Silent Witness sa susunod na linggo kung saan buti na lang at peke ang lahat ng karahasan!"" Ang 45-taong-gulang, na gumagamit ng wheelchair, ay nagtamo ng maliliit na sugat. Parehong dinala sa ospital ang dalawang babae at kalaunan ay pinalabas. Nag-tweet din siya: ""Gusto kong magpasalamat nang higit pa sa kahanga-hangang mga paramediko, crew ng ambulansya at kawani ng A&E #SaveTheNHS."" Nangyari ang insidente noong Agosto 10. Sinabi ng isang tagapagsalita ng Scotland Yard: ""Isang lalaki - na nasa edad 20s - ang naaresto sa pinangyarihan dahil sa hinala ng GBH. ""Siya ay dinakip sa isang istasyon ng pulisya sa hilagang London. Kalaunan ay ikinulong siya sa ilalim ng Mental Health Act."" Si Carr, isa ring komedyante na ang mga kamakailang gawa ay kinabibilangan ng Assisted Suicide: The Musical, ay gumagamit ng wheelchair simula pa noong siya ay pitong taong gulang. Dalawang araw pagkatapos ng pag-atake, inilarawan ng kanyang Silent Witness co-star na si Emilia Fox si Carr sa Twitter bilang ""isa sa mga pinaka-kahanga-hangang babaeng nabubuhay, salamat sa Diyos!"". Tumugon si Carr sa pamamagitan ng pagpapasalamat kay Fox para sa ""lahat ng pagmamahal ngayon at magpakailanman"". Sundan kami sa Facebook, sa Twitter @BBCNewsEnts, o sa Instagram sa bbcnewsents. Kung mayroon kang mungkahing kuwento, mag-email sa entertainment.news@bbc.co.uk.","Sinabi ng aktres ng Silent Witness na si Liz Carr na ang pag-atake ng isang lalaking may gunting ay ""nakakatakot"" ngunit siya ay ""medyo ligtas""."
"Aniya, may mga karagdagang kawani, kabilang ang isang espesyalistang trauma surgeon, na nirekrut upang tugunan ang mga nasawi. Bawat taon, humigit-kumulang 40,000 bisita mula sa buong mundo ang bumibisita sa isla sa loob ng dalawang linggo ng pagdiriwang. Dagdag pa ni G. Quayle: ""Inaasahan naming gagastos sa pagitan ng £200,000 at £300,000 upang pondohan ang mga karagdagang serbisyo sa panahong ito."" Tuwing Hunyo, ang Noble's Hospital sa Braddan ay nakakakita ng pinakamataas na bilang ng mga taong nangangailangan ng paggamot para sa mga bali na buto. ""Nag-iiba-iba ang mga bilang taon-taon ngunit nakapagdala kami ng isang espesyalistang trauma surgeon sa loob ng dalawang linggo,"" patuloy ni G. Quayle. ""Nagrekrut din kami ng apat na bihasang rehistradong nars para sa Aksidente at Emerhensya. Ang ilang taon ay medyo tahimik at ang iba ay napaka-abala."" ""Malaking tagahanga"" Sa mga nakaraang taon, tinatantya ng gobyerno na ang TT ay nakapag-ambag ng £19 milyon sa ekonomiya ng isla, kung saan ang £3.5 milyon ay mapupunta sa kaban ng bayan. Sa anumang araw, ang bilang ng mga turistang bumibisita sa Isle of Man sa loob ng dalawang linggo ng pagdiriwang ay maaaring umabot sa 25,000. ""Malaking bagay ito para sa isla at isa rin akong malaking tagahanga ngunit kailangan nating mapagtanto na may kapalit ito,"" patuloy ni G. Quayle. ""Gayunpaman, mahusay ang trabaho ng ospital - wala akong naririnig kundi papuri.""","Ang singil sa ospital para sa TT festival ay inaasahang aabot sa ""daan-daang libong libra"", kinumpirma ni Manx Health Minister Howard Quayle."
"Itinayo noong 1797, ang Ditherington Flax Mill ang unang gusaling may balangkas na bakal sa mundo at inabandona nang mahigit 20 taon. Napag-usapan na ang mga plano upang paunlarin ang lugar na pag-aari ng English Heritage upang magbigay ng trabaho, pabahay, mga pagkakataon sa lipunan at paglilibang. Ang mga plano ay ipapakita sa Flax Mill sa Biyernes at Sabado. Ang mga aplikasyon sa pagpaplano at nakalistang gusali ay nakatakdang isumite sa Hulyo at inaasahan na makakakuha ng pondo sa tamang oras upang makapagsimula ang trabaho sa susunod na taon. Disenyo ng skyscraper Iba't ibang posibleng mapagkukunan ng pondo ang ginalugad para sa pagpapaunlad, kabilang ang Heritage Lottery Funding. Ang Ditherington Flax Mill ay ginamit upang iproseso ang flax sa loob ng 100 taon bago ginawang maltings. Ang gilingan ay itinayo sa paligid ng isang balangkas na bakal sa isang pamamaraan na inangkop sa muling pagtatayo ng Chicago noong huling bahagi ng ika-19 na Siglo at para sa mga skyscraper tulad ng Empire State Building ng New York. Ang English Heritage at mga arkitekto na Feilden Clegg Bradley Studios ay nakikipagtulungan sa suporta mula sa Shropshire Council, English Heritage, Advantage West Midlands at Homes and Communities Agency.",Ang mga pinakabagong disenyo para sa kinabukasan ng isang makasaysayang lugar ng gilingan sa Shropshire ay ipinakita na sa publiko.
"David Cornock, Korespondente ng Parlamento, Wales. Ang bilang ng mga miyembro ng Parlamento ng Wales ay bababa mula 40 patungong 29 sa susunod na pangkalahatang halalan bilang bahagi ng isang hakbang upang mabawasan ang bilang ng mga miyembro ng Parlamento sa buong UK mula 650 patungong 600. Ang mga pagbabagong ito ay ginagawa bilang resulta ng mga patakaran na nangangailangan ng pantay na bilang ng mga botante sa bawat nasasakupan. Ang mga nasasakupan ng Wales ay kasalukuyang may, sa karaniwan, mas kaunting botante kaysa sa mga Ingles. Ang mga pagbabagong dapat sana ay magbabawas sa bilang ng mga miyembro ng Parlamento ng Wales mula 40 patungong 30 ay hinarang ng mga Liberal Democrat noong panahon ng koalisyong pamahalaan matapos ang isang pagtutol mula sa mga miyembro ng Parlamento ng Labour. Abangan ang pag-ulit ng pagtatalo na iyon. Ang mga binagong panukala ngayon ay batay sa mga bagong numero sa rehistro ng elektoral. Ang average na bilang ng mga botante sa bawat nasasakupan, ayon sa Office for National Statistics, ay 54,300 sa Wales, 66,700 sa Scotland, 68,200 sa Northern Ireland at 70,100 sa England. Sinabi ng Boundary Commission for Wales na ilalathala nito ang ""mga paunang panukala"" para sa mga nasasakupan ng Wales sa huling bahagi ng taong ito, na susundan ng isang panahon ng konsultasyon. Ang bagong mapa ay iguguhit na may layuning matiyak na ang bawat puwesto ay may nasa pagitan ng 71,031 at 78,507 na botante. Ang average na laki ng mga botante sa bawat nasasakupan sa buong UK ay 74,769, kung saan ang mga botante ng bawat nasasakupan ay kailangang nasa loob ng 5% nito - ibig sabihin ang bawat isa ay dapat mayroong nasa pagitan ng 71,031 at 78,507 na botante. Sa ilalim ng mga panukala, mawawalan ang England ng 32 MP, ang Northern Ireland ay isa at ang Scotland ay anim upang lumikha ng isang mas maliit na House of Commons.",Mawawalan ang Wales ng mahigit sangkapat ng mga MP nito sa ilalim ng isang pagsusuri ng mga nasasakupang botante sa parlamento.
"Si Ruth Taylor, 74, mula sa Fleur-de-Lis, ay namatay matapos siyang mabangga ng kotse sa Pen-y-Bryn Terrace, Pontllanfraith, Caerphilly county, noong Nobyembre 9. Inilarawan siya ng kanyang pamilya bilang ""ang pinakamapagmahal, matapat, at mapagbigay na ina, yaya, asawa, kapatid, at kaibigan na posible"". Isang pagpupugay ang mababasa: ""Patuloy siyang magiging bahagi nating lahat sa natitirang mga araw natin."" Ang aksidente noong 08:25 GMT noong Lunes ay kinasangkutan ng isang asul na Toyota Yaris. Umapela ang Gwent Police ng dash-cam footage mula sa mga motoristang nasa lugar.",Nagbigay ng pagpupugay ang mga tao sa isang babaeng nasawi sa isang aksidente sa sasakyan.
"Ni Caroline LowbridgeBBC News Naglakad si Naomi Watson papunta sa Mam Tor para kumuha ng mga litrato noong Bisperas ng Pasko, habang si Jake Albon ay pumunta roon para mag-propose sa kanyang kasintahang si Chantal Percival. Mabilis na napangisi si Naomi nang makita niyang lumuhod si Jake. Napagtanto lamang ng magkasintahan, mula sa Derby, na mayroon palang mga larawan nang mag-post si Naomi sa Facebook upang makilala ang mga ito. Sinabi ni Jake, 28, na ""hindi kapani-paniwala"" na natuklasan ang mga larawan, matapos siyang i-tag ng isa sa kanyang mga kaibigan sa post sa Facebook para batiin. ""Napakasarap na may nakakuha nito. Isa itong magandang paraan para tapusin ang kakaibang taon na ito,"" aniya. ""Mas marami kaming oras na magkasama ngayon, sa trabaho at sa bahay, at napakasarap na kasama ko si Chan sa paglalakbay. Hindi ko talaga alam kung ano ang gagawin ko kung wala siya."" Dalawa at kalahating taon nang magkasama ang magkasintahan. Nagkakilala sila sa trabaho dahil pareho silang guro sa iisang paaralan. Sinabi ni Chantal, 35, na ang proposal ay isang ""lubos na sorpresa"". ""Napakalamig noon at dinala ako ni Jake sa Mam Tor dahil mahilig akong maglakad,"" aniya. ""Sa kabila ng pagiging kasama ko si Jake sa buong panahon ng mga lockdown at mahirap na taon na aming pinagdaanan, pumayag pa rin ako at napakasaya ko na ginawa ko iyon."" Nakuha ni Jake ang video ng kanilang proposal sa pamamagitan ng pagpapanggap na kumukuha siya ng selfie gamit ang kanyang mobile phone. ""Nagawa niya akong lokohin sa pagsasabing litrato iyon, saka ko lang napagtanto na siya pala ang gumawa ng video,"" sabi ni Chantal. Plano ng magkasintahan na magpakasal sa 2022, at umaasa silang matatapos na ang pandemya ng coronavirus pagdating ng panahon. Sundan ang BBC East Midlands sa Facebook, Twitter, o Instagram. Ipadala ang inyong mga ideya sa kwento sa eastmidsnews@bbc.co.uk.",Isang alok ng kasal sa isang beauty spot sa Peak District ang nagkataong nakunan nang mapansin ng isang matalas na photographer ang espesyal na sandali.
"Ang Technology and Logistics Centre ang magiging unang pangunahing negosyo na magbubukas sa Oldlands Farm Business Park sa hilagang gilid ng Bognor Regis. Nais ng Arun District Council na paunlarin ang lugar bilang bahagi ng inisyatibo nito sa Enterprise Bognor Regis. Sinabi ni MP Nick Gibb na hihikayatin ng sentro ang ibang mga kumpanya na lumipat. Mga manggagawang lilipat Ang bagong sentro, na nakatakdang buksan sa 2016, ay magkakaroon ng tatlong tungkulin bilang isang papasok na bodega para sa mga piyesa ng produksyon, isang distribution center at isang tapos na tindahan ng kotse at workshop para sa paghahanda ng kotse. Mag-eempleyo ito ng humigit-kumulang 200 katao ngunit marami sa kanila ang lilipat mula sa mga umiiral na lokasyon. Ang mga kotse ay patuloy na itatayo sa punong tanggapan ng kumpanyang pag-aari ng BMW sa Goodwood, kung saan humigit-kumulang 1,500 katao ang nagtatrabaho. Sinabi ng Rolls-Royce na sasamantalahin ng sentro ang Bognor Regis Northern Relief Road, na nakatakdang buksan sa 2015. ""Ito ay isang mahalagang pag-unlad at pinapalakas nito ang aming pangako sa lugar dito,"" sabi ng punong ehekutibo na si Torsten Müller-Ötvös. ""Lumalaki ang demand at kailangan naming magbakante ng ilang espasyo. Nagbibigay ito sa amin ng kalayaan upang lumago pa."" Sinabi ni G. Gibb, Konserbatibong MP para sa Bognor Regis at Littlehampton, na ang sentro ay isang malaking tulong sa bid para sa Bognor Regis enterprise zone. ""Ang mismong katotohanan na ang Rolls-Royce ay namumuhunan ng napakaraming pera sa paglikha ng isang pasilidad na tatlong-kapat ng laki ng pasilidad ng Goodwood sa ating bayan ay sa malapit na hinaharap ay hihikayat sa maraming iba pang mga kumpanya,"" aniya.","Nagpaplano ang tagagawa ng luxury car na Rolls-Royce ng isang bagong sentro ng teknolohiya sa West Sussex, walong milya ang layo mula sa pangunahing planta ng produksyon nito sa Goodwood."
"Isang kabuuang £15 milyon ang kailangan upang ganap na maibalik ang dating anyo ng Delapre Abbey, sa Northampton, na nakalista sa Grade II*. Nag-alok ang Northampton Borough Council ng £284,000 sa lottery fund para sa unang yugto ng pagpopondo upang maihanda ang aplikasyon. Pagkatapos ay mag-aaplay ito para sa isang £3.5 milyong restoration grant sa ikalawang yugto. Sinabi ng pinuno ng Northampton Borough Council na si David Palethorpe: ""Nais naming maging isang mahalagang palatandaan ang Delapre Abbey sa lokal at pambansang mapa ng pamana at isang pangunahing atraksyon na nagdadala sa mga tao sa Northampton. ""Ang suporta mula sa heritage lottery fund ay magbibigay-daan sa amin na gumawa ng isang kapana-panabik na hakbang pasulong sa pagpapanatili ng talagang mahalaga at magandang gusaling ito at ng kahanga-hangang lupain nito."" Kinilala ng konseho ang abbey bilang pangunahing prayoridad sa pamana at nangako na susuportahan ito sa pamamagitan ng isang restoration fund na humigit-kumulang £800,000 upang hikayatin ang iba pang mga organisasyon na mamuhunan.",Isang alok para sa halos £4 milyon upang simulan ang trabaho sa pagpapanumbalik ng isang 850-taong-gulang na abbey sa Northamptonshire ang inihain sa Heritage Lottery Fund.
"Walong organisasyon ang nanawagan ng aksyon kasunod ng mga ulat tungkol sa karne ng elepante na hayagang ibinebenta sa mga pamilihan. Inagaw ng mga armadong rebelde ang kapangyarihan at pinatalsik si Pangulong Francois Bozize noong Marso matapos bumagsak ang isang kasunduang pangkapayapaan. Sinasabi ng mga kawani ng wildlife park na ang sitwasyon ng seguridad ay pumipigil sa kanila na maghanap ng mga bangkay ng hayop sa kagubatan. Sinabi ng World Wildlife Fund (WWF) na ang mga opisina nito sa protektadong lugar ng Dzanga-Sangha ay tatlong beses nang ninakawan sa nakalipas na buwan at tinanggal nito ang mga manggagawa. 'Natatakot sa pinakamasama' Ang UNESCO World Heritage Site ay naging tahanan ng tinatayang 3,400 elepante sa kagubatan, na mas maliit kaysa sa mga nasa mga savanna ng Africa. Ngunit isang kamakailang pag-aaral, na pinangunahan ng Wildlife Conservation Society (WCS), ay nagpakita na ang bilang ng mga elepante sa kagubatan ay bumaba ng 62% sa buong Central Africa sa nakalipas na 10 taon. Nakipagpulong ang WCS sa pitong iba pang grupo, kabilang ang WWF at ang African Parks Network, noong Biyernes upang magmungkahi ng mga paraan para matugunan ng mga pamahalaan ang problema. Sinabi nila na dapat dagdagan ang mga parusa at bumuo ng mas mahusay na mga ugnayan sa mga bansang mamimili tulad ng China at Thailand. Hindi pa alam kung ilang elepante na ang namatay sa mga nakaraang sunod-sunod na pagpatay, na pinaniniwalaang bahagi ng mas malawak na pagdami ng pangangaso ng mga elepante na pinapalakas ng lumalaking demand ng mga Asyano para sa garing. ""Ang pangangaso ng mga elepante ay tumataas at dahil sa katotohanan na ang Republikang Gitnang Aprika sa ngayon ay nasa matinding kalagayan din, nangangamba kami sa pinakamalala pagdating sa mga taong seryosong naghahanap ng garing,"" sabi ni Bas Huijbregts, pinuno ng patakaran para sa kampanya ng WWF laban sa pangangaso ng mga elepante sa Gitnang Aprika. ""Dahil sa kawalan ng anumang uri ng pagpapatupad ng batas at panuntunan ng batas sa lugar, maraming karne ng elepante sa lahat ng dako,"" sinabi niya sa Associated Press. Nauunawaan na magpupulong ang mga kinatawan mula sa mga pamahalaan ng rehiyon sa susunod na linggo upang talakayin ang mga panukala.","Sinasamantala ng mga manghuhuli ng hayop ang kawalang-tatag sa Central African Republic (CAR) upang pumatay ng mas marami pang nanganganib na mga elepante, ayon sa mga tagapagtaguyod ng wildlife."
