id,sentence1,sentence2,label
39241,"Sa bioinformatics, napakahalaga ng mga inverted index sa pagsasanib ng mga maikling fragment ng na-sequence na DNA.","Sa bioinformatics, napakahalaga ng mga inverted index sa pagsasanib ng pagkakasunod-sunod ng maiikling fragment ng na-sequence na DNA.",1
39290,"Endemiko ito sa Hawaii, kung saan kilala lamang ito mula sa hilagang Kabundukan ng Koolau sa Oahu.","Endemiko ito sa Hawaii, kung saan kilala lamang ito mula sa hilagang Kabundukan ng Koolau sa Oahu.",1
1923,"Ang album ay naglalaman ng 16 na kanta na naitala sa dalawang pagtatanghal noong Mayo 2002, isa sa Memphis, Tennessee, at ang isa pa sa Chicago, Illinois.","Ang album ay naglalaman ng 16 na kanta na naitala sa dalawang pagtatanghal noong Mayo 2002, isa sa Memphis, Tennessee, at ang isa pa sa Chicago, Illinois.",1
104,Si Ruffell ay nagtrabaho bilang inhinyero sa Southampton Docks at namatay noong ika-3 ng Oktubre 1940 sa Southampton sa kanyang ika-73 kaarawan.,"Si Ruffell ay nagtrabaho bilang inhinyero sa Southampton Docks. Namatay siya sa Southampton sa kanyang ika-73 kaarawan, noong ika-3 ng Oktubre 1940.",1
22637,Ang inihain na limitasyon ng bilis ay karaniwang binabawasan hanggang sa pinakamababa sa pagitan ng dalawang lungsod.,"Ang nakapaskil na limitasyon ng bilis ay karaniwang , na binawasan hanggang sa loob ng dalawang lungsod.",1
4131,"Si Adam Ludwik Czartoryski ay ikinasal kay Prinsipe Maria noong Agosto 31, 1901 sa Warsaw.","Si Adam Adam Ludwik Czartoryski ay ikinasal kay Prinsipe Maria, na ikinasal sa Warsaw noong ika-31 ng Agosto 1901.",1
38621,"Noong 1955, nagpakasal si Johannes Herman Johannes kay Annie Marie Gilbertine Amalo.",Nagpakasal si Annie Marie Gilbertine Amalo kay Herman Johannes noong 1955.,1
4221,"Gumagamit ang C2c ng mga yunit na Class 357 at Class 387 sa London, Tilbury and Southend Railway mula Shoeburyness at Southend papuntang London Fenchurch Street.","Gumagamit ang C2c ng mga Class 357 at Class 387 na yunit sa mga serbisyong bumababa sa linya ng London, Tilbury at Southend Railway mula Shoeburyness at Southend papuntang London Fenchurch Street.",1
45606,"Noong 1958, nagsalita siya sa buong Silangang Asya at sa Kanlurang Europa, at noong 1961 sa Hilagang Ghana.","Noong 1958, nagsalita siya sa buong Silangang Asya at Kanlurang Europa, at noong 1961 sa Hilagang Ghana.",1
36703,"Bilang karagdagan, kasama sa pelikula ang kantang ""Calling All Angels"" ni Jane Siberry at pinatutugtog ito sa audio track.","Bilang karagdagan, kasama sa pelikula ang kantang ""Calling All Angels"" ni Jane Siberry at ito ay pinatutugtog sa soundtrack.",1
5914,"Noong una, pinaglilingkuran ang lugar ng Edinburgh Waverley Railway Station, na nagbigay ng direktang daan patungo sa riles papuntang Corstorphine.",Ang lugar ay minsang pinaglilingkuran ng istasyon ng tren ng Edinburgh Waverley na nagbigay ng direktang akses sa riles papuntang Corstorphine.,1
18516,Ang Morris Township ay matatagpuan sa ika-25 Distrito Kongresyonal at bahagi ng ika-11 Distrito ng Lehislatura ng Estado ng New Jersey.,Ang Morris Township ay matatagpuan sa ika-25 Distrito Kongresyonal at kabilang sa ika-11 Distrito ng Lehislatura ng Estado ng New Jersey.,1
23134,"Pumanaw siya noong ika-24 ng Agosto 1878 sa Wyandotte (na ngayon ay bahagi ng Kansas City), Kansas.","Pumanaw siya sa Wyandotte (na ngayon ay bahagi na ng Kansas), Kansas City, noong Agosto 24, 1878.",1
16734,"Sa , nagbitiw si Daniel Dewey ( F ) noong Pebrero 24, 1814 at pinalitan sa isang espesyal na halalan ni John W. Hulbert ( F )","Nagbitiw si Daniel Dewey (F) noong Pebrero 24, 1814, at pinalitan sa pamamagitan ng isang espesyal na halalan ni John W. Hulbert (F).",1
5512,Ang ObjecTime Developer (o ObjecTime o OTD) ay isang software automation tool na idinisenyo upang matugunan ang mga pangangailangan sa pag-unlad ng mga pansamantalang koponan sa pag-develop ng software.,"Ang ObjecTime Developer (o ObjecTime o OTD, talaga) ay isang software automation tool na idinisenyo upang matugunan ang mga pangangailangan sa pag-unlad ng mga koponan sa maikling panahon.",1
1512,Ang Manipur ay isa ring patok na destinasyon ng mga turista sa lalawigan ng Ukhrul.,Ang Manipur ay isa ring patok na destinasyon ng mga turista sa estado ng Ukhrul.,1
40859,"Nasa dugo niya ang musika dahil minana niya ang sining na ito mula sa kanyang lolo, si Ustad Banne Khan, na siya mismo ay isang mang-aawit.","Daloy ng musika sa kanyang dugo dahil minana niya ang sining na ito mula sa kanyang lolo, si Ustad Banne Khan, na siya ring mang-aawit.",1
17094,"Ang Balıklı ay isang nayon sa Distrito ng Gümüşhacıköy, Lalawigan ng Amasya, Turkey.","Ang Balıklı ay isang nayon sa distrito ng Gümüşhacıköy, Turkey, sa lalawigan ng Amasya.",1
4885,"Ginawang doktor siya ng Sorbonne, at pagkatapos ay hinirang bilang prior ng St. Edmund's noong 1689.","Itinakda siyang doktor ng Sorbonne, at kalaunan ay nahalal na Prior ng St. Edmund noong 1689.",1
6317,"Ang bagong taon, ang tagsibol, ang alak at ang kagalakan ay minamahal din.","Gayundin, ang bagong taon, ang tagsibol, ang alak at ang kagalakan ay minamahal.",1
38138,"Noong dekada 1970, isa si Suzuki sa mga unang mamimili ng moda ng Woolrich sa Japan. Noong 2006, naging taga-disenyo siya para sa Woolrich Woolen Mills sa Amerika.","Noong dekada 1970, isa ang Suzuki sa mga unang mamimili ng Woolrich Mode sa Japan at noong 2006 ay naging designer para sa Woolrich Woolen Mills sa Amerika.",1
15523,"Isang alternatibong pagpapalawig sa mga compact na grupo ang Teorema ni Peter–Weyl, na nagpapatunay ng mga resulta tungkol sa representasyon ng mga compact na grupo na katulad ng sa mga finite na grupo.","Isang alternatibong pagpapalawig sa mga compact na grupo ay ang Teorema ni Peter–Weyl, na nagpapakita ng mga resulta tungkol sa representasyon ng mga compact na grupo na katulad ng sa mga finite na grupo.",1
48700,"Upang makakuha ng biomarker para sa diagnostika, dapat na maging kasing-dali ng posibleng gamitin ang materyal na sample.","Upang makakuha ng biomarker para sa diagnostika, ang materyal na sample ay dapat kasing simple hangga't maaari gamitin.",1
8725,"Ang protinang FAM40A ay isang protina na matatagpuan sa kromosoma 1 sa mga tao at ini-encode ng gen na ""FAM40A"".","Ang FAM40A ay isang protina na matatagpuan sa kromosoma 1 sa mga tao at ini-encode ng gen na ""FAM40A"".",1
23582,Ang screenplay nina Robert Carrington at Jane-Howard Carrington ay batay sa dula noong 1966 ni Frederick Knott.,Ang screenplay nina Robert Carrington at Jane-Howard Carrington ay batay sa dula noong 1966 ni Frederick Knott.,1
29849,"Para sa mga scalar na spectral na pag-uga, tinutukoy ang pormula 9 bilang scalar index, habang ang pormula 10 naman ay tumutukoy sa mga pag-uga na hindi nag-iiba sa anumang sukat.","Para sa mga scalar spectral fluctuations, tinutukoy ang Pormula 9 bilang scalar index, habang ang Pormula 10 naman ay tumutukoy sa scalar invariant fluctuations.",1
21573,"Si Kerwin Moore ay nakalaro sa 24 na laro para sa Athletics noong taglagas na iyon, at ipinagpalit siya sa Florida Marlins pagkatapos ng season kapalit ni Abbott.","Naglaro si Kerwin Moore sa 24 na laro para sa koponang atletiko noong taglagas, at ipinagpalit siya sa Florida–Marlins pagkatapos ng season kapalit ni Abbott.",1
36465,"Minsan ay iniuugnay ang Dorchester sa Avenue D, dahil ang Ditmas at Ditmas Avenue at ang Dorchester Road ay nagsisimula sa letrang ""D"".","Minsan ay iniuugnay ang Dorchester sa Avenue D, dahil ang Ditmas at Ditmas Avenue at Dorchester Road ay nagsisimula sa letrang ""D"".",1
27861,"Ang kontrabida na Ruso ay, gayunpaman, isang orihinal at kung minsan ay kawili-wiling panganib.","Ang kontrabida na Ruso, gayunpaman, ay orihinal at paminsan-minsan ay kawili-wiling banta.",1
19223,Ipinaniniwala na sa pamamagitan ng pamamaraang ito ay maaaring paghiwalayin ang tunay na pilosopiya mula sa karaniwang karunungan.,Ipinaniniwala na sa paraang ito ay maaaring paghiwalayin ang tunay na pilosopiya mula sa karaniwang karunungan.,1
46127,"Matagumpay din siyang kumanta sa La Fenice sa Naples, sa Maggio Musicale Fiorentino sa Florence, at sa Teatro San Carlo sa Venice.","Matagumpay din siyang kumanta sa La Fenice sa Naples, sa Maggio Musicale Fiorentino sa Florence, at sa Teatro San Carlo sa Venice.",1
3785,Siya ay propesor ng edukasyong pang-matatanda sa Åbo Akademi University sa Finland (Vaasa).,"Siya ay isang Propesor ng Edukasyong Pang-matanda sa Åbo Akademi University sa Vaasa, Finland.",1
6714,Itinatag ito noong 1972 kasunod ng muling pamamahagi at pinalitan ang inalis na Toowoomba East.,Itinayo ito sa muling paghahati noong 1972 at pinalitan ang inalis na Toowoomba East.,1
47971,", nagbago si Williams ng kampo at muling binuo ang British Invasion kasama si Magnus sa pamamagitan ng pag-atake sa koponan nina Eric Young at Orlando Jordan.",Binaliktad ni Williams ang takbo at muling binuo ang British Invasion kasama si Magnus sa pamamagitan ng pag-atake sa koponan nina Eric Young at Orlando Jordan.,1
3891,"Ang Shaffer Creek ay isang sanga ng Raystown Branch ng Ilog Juniata (Brush Creek) sa Bedford County, Pennsylvania, sa Estados Unidos.","Ang Shaffer Creek ay isang sanga ng Raystown Branch ng Ilog Juniata (Brush Creek) sa Lalawigan ng Bedford, Pennsylvania, Estados Unidos.",1
2661,"Naiwan siyang mabuhay ng kanyang asawa, ang dating Barbara Crutchley, ng kanyang mga anak na lalaki na sina Norman F. Boas at Donald P. Boas, at ng kanyang anak na babae na si Helen Tuthill Sisson.","Naiwan siyang mabuhay ng kanyang asawa, ang dating si Barbara Crutchley, ng kanyang mga anak na lalaki na sina Norman F. Boas at Donald P. Boas, at ng kanyang anak na babae na si Helen Tuthill Sisson.",1
32792,"Noong 1992, siya ay nahalal sa Croydon North West sa unang pagkakataon matapos niyang hindi matagumpay na makuha ang upuan noong 1987.",Unang nahalal siya noong 1992 para sa Croydon North West matapos niyang hindi matagumpay na tumakbo sa upuang iyon noong 1987.,1
1941,"Ipinanganak si Farrer sa London, nakababatang kapatid ni Thomas Charles Farrer, isang alagad ng sining.","Ipinanganak si Farrer sa London, nakababatang kapatid ng alagad ng sining na si Thomas Charles Farrer.",1
323,Nagsulat din siya ng maraming vocal arrangement at orchestral accompaniment para sa iba't ibang uri.,Nagsulat din siya ng maraming vocal arrangement at orchestral accompaniment para sa iba't ibang uri.,1
42408,Si Eileen Chong ay ipinanganak sa Singapore noong 1980 at lumipat sa Sydney noong 2007.,"Si Eileen Chong ay ipinanganak noong 1980 sa Singapore. Lumipat siya sa Sydney, Australia noong 2007.",1
39,"Ipinanganak siya sa Lungsod ng New York sa East Broadway noong Oktubre 23, 1806.","Ipinanganak siya noong ika-23 ng Oktubre 1806 sa New York, East Broadway.",1
45491,"Napansin ang isang pamilihan para sa mga hinaharap na paglilibot at mga destinasyon; sinundan ito ng Scandinavia noong Abril 1975, at noong Setyembre ay sinundan pa ng isa pang paglilibot sa Switzerland.",Napansin ang isang merkado para sa mga hinaharap na paglilibot at mga destinasyon. Sumunod ang Scandinavia noong Abril 1975 at nagkaroon ng isa pang paglilibot sa Switzerland noong Setyembre.,1
17394,Itinatag ang Homer Township sa pamamagitan ng paghahati ng Albion Township noong 1837.,Itinatag ang Homer Township noong 1837 sa pamamagitan ng paghahati ng Albion Township.,1
39888,"Ang Inception ay isang pelikulang pang-agham-panlibang noong 2010, na pinag-co-prodyus ni Emma Thomas at isinulat, pinag-co-prodyus, at dinirek ni Christopher Nolan.","Ang Inception ay isang pelikulang science fiction noong 2010 na isinulat, co-produced, at dinirek ni Christopher Nolan at co-produced ni Emma Thomas.",1
39077,"Malamang siya ang anak ng pintor na si Girolamo Danti, na taga-Pesaro rin, na ikinasal sa kapatid ng pintor na si Giovanni Antonio Pandolfi.","Malamang siya ang anak ng pintor na si Girolamo Danti, na taga-Pesaro rin at ikinasal sa kapatid ng pintor na si Giovanni Antonio Pandolfi.",1
34073,"Nanalo ang Portsmouth ng 4-1, na may mga goal mula kina Bert Barlow, John Anderson, at dalawa mula kay Cliff Parker.","Nanalo ang Portsmouth ng 4-1, na may mga gol mula kina Bert Barlow, John Anderson, at dalawa ni Cliff Parker.",1
31963,"Ang walong taluka ng distritong ito ay Devgad, Kankavli, Malvan, Kudal, Sawantwadi, Vengurla, Dodamarg, at Vaibhavwadi.","Ang walong taluka ng lugar na ito ay Devgad, Kankavli, Malvan, Kudal, Sawantwadi, Vengurla, Dodamarg, at Vaibhavwadi.",1
9931,Ang Dowa ay isang distrito sa Rehiyong Sentral ng Malawi. Ang kabisera nito ay Dowa.,Ang Dowa ay isang distrito sa sentral na rehiyon ng Malawi na may kabiserang Dowa.,1
6905,Ang NFL Europe League season noong 1999 ang ikalimang season para sa prangkisa sa Rhine Fire (NFLEL).,Ang 1999 na season ng NFL Europe League ang ikalimang season para sa prangkisa ng Rhein Fire (NFLEL).,1
42181,Naglaro si Dunne sa Dublin kasama ang Stella Maris bago maglaro sa Inglatera para sa Everton.,Naglaro siya para sa Stella Maris sa Dublin bago maglaro para sa Everton sa Inglatera.,1
2457,"Ang halalan sa Senado ng Estados Unidos noong 1962 ay ginanap noong Nobyembre 6, 1962 upang piliin ang South Carolina.","Ang halalan para sa Senado ng Estados Unidos noong 1962 ay ginanap noong Nobyembre 6, 1962 upang piliin ang South Carolina.",1
27816,"Noong Pebrero 2016, inanunsyo na sumali si Steve Poizner kay Gobernador John Kasich ng Ohio bilang Pambansang Co-Chairman at Estado ng California Chairman para sa Kasich bilang Pangulo.","Noong Pebrero 2016, inanunsyo na sumali si Steve Poizner kay Gobernador John Kasich ng Ohio bilang Pambansang Co-Chairman at Pangulo ng Estado ng California para sa Kasich for President.",1
5136,Ang papel ni Mark Williams sa serye sa telebisyon ay ginagampanan ni Olaf Petersen.,Ang papel ni Mark Williams ay ginampanan ni Olaf Petersen sa seryeng telebisyon.,1
17535,"Sa paglipas ng panahon, naging isa si Toth sa mga matalik na kaibigan ni Procopio.","Sa paglipas ng panahon, naging isa si Toth sa mga matalik na kaibigan ni Procopio.",1
33988,"Gayunpaman, nasugatan si Grossman kalaunan sa season, at pansamantalang pinalitan ni Griese.","Gayunpaman, nasugatan si Grossman sa huling bahagi ng season at pansamantalang napalitan ni Griese.",1
353,Hindi kailangan ang mahabang o kinakailangang pagsasanay upang matutunan ang mga mahihirap na teknik.,Hindi kailangan ng mahabang o kinakailangang pagsasanay upang matutunan ang mga mahihirap na teknik.,1
26267,"Kabilang sa kanyang mga pamangkin sina Nikhil Nanda at Armaan Jain na mga aktor, at si Ranbir Kapoor na negosyante.","Kabilang sa kanyang mga pamangkin sina Nikhil Nanda at Armaan Jain na mga aktor, at si Ranbir Kapoor na negosyante.",1
1548,Ang pelikula ay kinunan ni Rajiv Menon at inedit ni A. Sreekar Prasad.,Ang pelikula ay kinunan ni Rajiv Menon at pinroseso ni A. Sreekar Prasad.,1
43149,Ang 2015–16 na season ng Rain or Shine Elasto Painters ay ang ika-sampung season ng prangkisa sa Philippine Basketball Association (PBA).,Ang 2015–16 Rain or Gloss Elasto Painter na season ay ang ika-sampung season ng prangkisa sa Philippine Basketball Association (PBA).,1
23757,"Binibisita ng Gidea Thompson (Sian Martin), isang kaibigan ng pamilya ni Jules sa Trinidad, ang mga Tavernier.","Binibisita ng Sian Martin (Gidea Thompson), isang kaibigan ni Jules at ng pamilya sa Trinidad, ang mga Tavernier.",1
481,"Ang natapos na bakod ay matatagpuan pangunahin sa Texas, kasama ang konstruksyon sa New Mexico, Arizona, at California.","Ang natapos na bakod ay pangunahin sa Texas, at kasalukuyang isinasagawa ang konstruksyon sa New Mexico, Arizona, at California.",1
39525,"Pinaglilingkuran ng sona ang silangang at gitnang Madhya Pradesh, ang katimugang Uttar Pradesh, at ang hilagang-silangang Rajasthan.","Pinaglilingkuran ng sona ang silangang at sentral na bahagi ng Madhya Pradesh, katimugang bahagi ng Uttar Pradesh, at hilagang-silangang bahagi ng Rajasthan.",1
17760,"Ito ang tradisyonal na kasuotan ng Zomi. Ang kasuotan ng lalaki ay ""Puan Laisan"" at ang kasuotan ng babae ay ""Puandum.""","Ito ang tradisyonal na kasuotan ng Zomi; ang kasuotan ng lalaki ay tinatawag na ""Puan Laisan"" at ang kasuotan ng babae ay tinatawag na ""Puandum.""",1
2005,Ang ilan sa mga kantang Marathi mula sa iba pang mga pelikula ay:,Ang kanyang mga kantang Marathi ay mula sa ibang mga pelikula:,1
23666,"Dahil sa paghina ng dolyar ng Canada, tumaas ang benta at pag-export sa pagmamanupaktura noong Nobyembre at Disyembre 2015, at dumami ang mga trabaho.","Noong Nobyembre at Disyembre 2015, dahil sa paghina ng dolyar ng Canada, tumaas ang benta sa pagmamanupaktura at ang mga export, at lumago ang empleyo.",1
37857,"Sinimulan ni Burki ang kanyang karera sa Switzerland nang isang taon, hanggang sa bumalik siya sa Paris upang magtrabaho sa rotogravure mula 1971 hanggang 1979.",Sinimulan niya ang kanyang karera sa Switzerland nang isang taon bago siya bumalik sa Paris mula 1971 hanggang 1979 upang magtrabaho sa gravure.,1
2031,"Mula pa noong 1984, kasal na si Patricia Dale kay Patricia Meyer at magkasama silang may dalawang anak na lalaki: sina Ryan (ipinanganak noong 1988) at Blake (ipinanganak noong 1992).",Si Dale ay kasal kay Patricia Meyer mula pa noong 1984 at magkasama silang may dalawang anak na lalaki: sina Ryan (ipinanganak noong 1988) at Blake (ipinanganak noong 1992).,1
24552,Nakamit ng CTVglobemedia ang istasyong CFXJ-FM sa Toronto noong 2010 mula sa Milestone Radio.,Nakamit ng CTVglobemedia ang istasyong CFXJ-FM sa Toronto mula sa Milestone Radio noong 2010.,1
42574,"Matatagpuan ito sa buong sentral na rehiyon ng Palaearctic, mula sa Turkey, Cyprus, at Lebanon, patungo sa Pakistan, Iran, Afghanistan, at hilagang Iraq hanggang sa Kashmir.","Matatagpuan ito sa buong sentral na rehiyon ng Palaearctic, mula sa Turkey, Cyprus, at Lebanon, patungong silangan sa Pakistan, Iran, Afghanistan, at hilagang Iraq hanggang sa Kashmir.",1
31097,"Naghanap siya ng kanlungan sa London kasama ang kanyang pamilya noong 1938, at nanirahan ang pamilya sa East Finchley sa hilaga ng Inglatera, kung saan siya nag-aral sa Tollington Hill School.","Kasama ang kanyang pamilya, naghanap siya ng kanlungan sa London noong 1938, at nanirahan ang pamilya sa East Finchley sa hilagang Inglatera kung saan siya nag-aral sa Tollington Hill School.",1
29598,"Pinaglilingkuran ang Kirk Deighton ng Ruta 780 mula Harrogate hanggang Wetherby, at ng Ruta X70 mula Kirk Deighton hanggang Knaresborough na dumadaan sa Wetherby at Spofforth.","Pinaglilingkuran si Kirk Deighton ng Ruta 780, mula Harrogate hanggang Wetherby, at ng Ruta X70, mula Kirk Deighton hanggang Knaresborough sa pamamagitan ng Wetherby at Spofforth.",1
27829,Ang Somaiya Vidyavihar ay isang kampus pang-edukasyon sa suburb ng Vidyavihar sa Mumbai.,Ang Somaiya Vidyavihar ay isang kampus pang-edukasyon na matatagpuan sa suburb ng Mumbai na tinatawag na Vidyavihar.,1
36848,Dalawang bagong malalaking pasilidad pang-isport ang binuksan noong 2001: ang Ralph Engelstad Arena at ang Alerus Center.,"Noong 2001, binuksan ang dalawang bagong malalaking pasilidad pang-isport: ang Ralph Engelstad Arena at ang Alerus Center.",1
32824,Isinulat ito ni Jeff Melman at idinirek nina Tom Spezialy at Marc Cherry.,Isinulat ito ni Jeff Melman at pinatakbo nina Tom Spezialy at Marc Cherry.,1
37801,Natuklasan ng karagdagang pag-aaral na ang direktang promoter ay isa sa libu-libong malapit na target ng transcription factor na Myc in vivo.,Natuklasan ng karagdagang pag-aaral na ang direktang promoter ay isa sa libu-libong malapit na target ng transcription factor na Myc sa buhay.,1
4003,"Maraming mga organisasyong pang-estudyante sa kampus, kabilang ang mga grupong pang-relihiyon, pang-akademiko, at pang-aktibidad.","Maraming mga organisasyong pang-estudyante ang makikita sa kampus, kabilang ang mga grupong pangrelihiyon, pang-akademiko, at pang-aktibidad.",1
31299,"Anim na oras ang lumipas, bumalik si Corey ngunit hindi si Pierson, at iginiit ni Corey na hindi niya alam kung nasaan si Pierson.","Pagkalipas ng anim na oras, bumalik si Corey, ngunit hindi bumalik si Pierson, at iginiit ni Corey na hindi niya alam kung nasaan si Pierson.",1
22046,Ang mga kulturang huling Neolitiko ay may kaugnayan sa paglaganap ng mga taong nagsasalita ng Mon-Khmer mula sa Malaysia at lambak ng Ayeyarwady at sa mga pag-unlad ng huling Neolitiko sa Timog Tsina.,May kaugnayan ang mga kulturang huling Neolitiko sa paglaganap ng mga taong nagsasalita ng Mon-Khmer mula sa Malaysia at Lambak ng Ayeyarwady at sa mga pag-unlad ng huling Neolitiko sa katimugang Tsina.,1
25750,"Ang Bonchurch ay matatagpuan sa katimugang baybayin ng Isle of Wight, Inglatera, sa silangan lamang ng nayon ng Monks Bay.","Matatagpuan ito sa katimugang baybayin ng Isle of Wight, Inglatera, sa silangan ng nayon ng Monks Bay.",1
5124,Bida rito si James Craig at isinulat ito nina Devon at Richard Devon.,Ito ay isang pelikulang tampok si James Craig at isinulat nina Devon at Richard Devon.,1
6883,"Tampok sina Holly Hunter at Tim Robbins, ang serye ay nakatuon sa isang makabagong multirasyal na pamilya sa lugar ng Portland.","Ang serye, na pinagbibidahan nina Holly Hunter at Tim Robbins, ay nakatuon sa isang makabagong multirasyal na pamilya sa rehiyon ng Portland.",1
9122,Kinailangan ng mga koponan na gumamit mula sa malayo ng isang tradisyunal na tribong baston upang paluin ang mga palayok.,Kinailangan ng mga koponan na gumamit ng tradisyunal na pamukpok ng tribo mula sa malayo upang matamaan ang mga palayok.,1
4313,"Ang mga bus ay bumibiyahe mula sa hintuan ng bus papuntang Baildon, Bradford, Cleckheaton, Dewsbury, Elland, Halifax, Huddersfield, Leeds, Shipley, at Wakefield.","Ang mga bus ay bumibiyahe mula sa istasyon ng bus papuntang Baildon, Bradford, Cleckheaton, Dewsbury, Leeds, Huddersfield, Elland, Halifax, Shipley, at Wakefield.",1
6517,"Ipinanganak si Soto sa Fort Worth, ngunit nang siya ay isang taong gulang ay lumipat siya sa Monterrey sa Mexico.","Ipinanganak si Soto sa Fort Worth, ngunit lumipat siya sa Monterrey, Mexico nang siya ay isang taong gulang.",1
24694,Ang Ilog Frasin ay isang sanga ng Ilog Straja sa Romania.,Ang Ilog Frasin ay isang sanga ng Ilog Straja sa Romania.,1
